game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
1011972MIN,October 1,MIN,12.0,240.0,109.0,131.0,4.0,MIA,14.0,254.0,134.0,120.0,2.0
1081972MIN,October 8,MIN,21.0,292.0,113.0,179.0,2.0,CRD,12.0,262.0,153.0,109.0,0.0
10151972DEN,October 15,MIN,21.0,305.0,177.0,128.0,1.0,DEN,15.0,336.0,175.0,161.0,2.0
10231972CHI,October 23,MIN,12.0,282.0,231.0,51.0,4.0,CHI,17.0,241.0,46.0,195.0,4.0
10291972GNB,October 29,MIN,15.0,344.0,192.0,152.0,3.0,GNB,12.0,232.0,130.0,102.0,4.0
1151972MIN,November 5,MIN,23.0,381.0,233.0,148.0,1.0,NOR,16.0,270.0,147.0,123.0,4.0
11121972MIN,November 12,MIN,17.0,298.0,121.0,177.0,3.0,DET,9.0,228.0,126.0,102.0,1.0
11191972RAM,November 19,MIN,14.0,375.0,319.0,56.0,0.0,RAM,25.0,426.0,235.0,191.0,2.0
11261972PIT,November 26,MIN,16.0,320.0,225.0,95.0,3.0,PIT,12.0,292.0,86.0,206.0,3.0
1231972MIN,December 3,MIN,19.0,341.0,261.0,80.0,3.0,CHI,5.0,91.0,1.0,90.0,3.0
12101972MIN,December 10,MIN,9.0,144.0,90.0,54.0,4.0,GNB,18.0,270.0,56.0,214.0,2.0
12161972SFO,December 16,MIN,17.0,273.0,96.0,177.0,2.0,SFO,18.0,383.0,229.0,154.0,7.0
9161973MIN,September 16,MIN,16.0,273.0,170.0,103.0,2.0,RAI,19.0,353.0,153.0,200.0,4.0
9231973CHI,September 23,MIN,13.0,309.0,121.0,188.0,1.0,CHI,16.0,374.0,174.0,200.0,2.0
9301973MIN,September 30,MIN,17.0,284.0,78.0,206.0,4.0,GNB,10.0,160.0,70.0,90.0,2.0
1071973DET,October 7,MIN,17.0,326.0,179.0,147.0,3.0,DET,15.0,245.0,91.0,154.0,4.0
10141973SFO,October 14,MIN,14.0,220.0,124.0,96.0,1.0,SFO,28.0,430.0,320.0,110.0,5.0
10211973MIN,October 21,MIN,25.0,409.0,192.0,217.0,1.0,PHI,19.0,315.0,189.0,126.0,0.0
10281973MIN,October 28,MIN,19.0,253.0,71.0,182.0,1.0,RAM,11.0,157.0,68.0,89.0,2.0
1141973MIN,November 4,MIN,23.0,353.0,152.0,201.0,1.0,CLE,4.0,145.0,75.0,70.0,3.0
11111973MIN,November 11,MIN,23.0,403.0,155.0,248.0,1.0,DET,17.0,246.0,119.0,127.0,2.0
11191973ATL,November 19,MIN,17.0,291.0,209.0,82.0,3.0,ATL,18.0,347.0,171.0,176.0,3.0
11251973MIN,November 25,MIN,20.0,375.0,172.0,203.0,3.0,CHI,16.0,198.0,57.0,141.0,2.0
1221973CIN,December 2,MIN,13.0,201.0,120.0,81.0,3.0,CIN,17.0,332.0,105.0,227.0,0.0
1281973GNB,December 8,MIN,10.0,221.0,83.0,138.0,0.0,GNB,17.0,300.0,148.0,152.0,5.0
12161973NYG,December 16,MIN,19.0,313.0,130.0,183.0,2.0,NYG,13.0,266.0,154.0,112.0,2.0
12221973MIN,December 22,MIN,17.0,359.0,218.0,141.0,2.0,WAS,18.0,314.0,159.0,155.0,2.0
12301973DAL,December 30,MIN,20.0,306.0,103.0,203.0,4.0,DAL,9.0,153.0,63.0,90.0,6.0
1131974MIA,January 13,MIN,14.0,238.0,166.0,72.0,2.0,MIA,21.0,259.0,63.0,196.0,0.0
9151974GNB,September 15,MIN,20.0,262.0,97.0,165.0,2.0,GNB,12.0,191.0,95.0,96.0,4.0
9221974DET,September 22,MIN,14.0,253.0,119.0,134.0,2.0,DET,9.0,162.0,39.0,123.0,0.0
9291974MIN,September 29,MIN,16.0,303.0,165.0,138.0,3.0,CHI,18.0,279.0,162.0,117.0,3.0
1061974DAL,October 6,MIN,18.0,376.0,265.0,111.0,0.0,DAL,16.0,273.0,129.0,144.0,4.0
10131974MIN,October 13,MIN,25.0,502.0,357.0,145.0,0.0,OTI,11.0,185.0,129.0,56.0,4.0
10201974MIN,October 20,MIN,25.0,371.0,210.0,161.0,2.0,DET,23.0,358.0,276.0,82.0,1.0
10271974MIN,October 27,MIN,20.0,371.0,257.0,114.0,3.0,NWE,18.0,394.0,218.0,176.0,4.0
1131974CHI,November 3,MIN,17.0,269.0,79.0,190.0,2.0,CHI,10.0,158.0,100.0,58.0,3.0
11111974CRD,November 11,MIN,18.0,304.0,126.0,178.0,1.0,CRD,23.0,436.0,341.0,95.0,3.0
11171974MIN,November 17,MIN,14.0,284.0,210.0,74.0,2.0,GNB,20.0,393.0,191.0,202.0,1.0
11241974RAM,November 24,MIN,18.0,301.0,214.0,87.0,1.0,RAM,25.0,380.0,268.0,112.0,1.0
1211974MIN,December 1,MIN,19.0,405.0,308.0,97.0,1.0,NOR,13.0,226.0,81.0,145.0,0.0
1271974MIN,December 7,MIN,18.0,252.0,104.0,148.0,1.0,ATL,15.0,191.0,75.0,116.0,2.0
12141974KAN,December 14,MIN,22.0,358.0,244.0,114.0,2.0,KAN,17.0,281.0,198.0,83.0,3.0
12211974MIN,December 21,MIN,19.0,365.0,166.0,199.0,2.0,CRD,17.0,284.0,184.0,100.0,2.0
12291974MIN,December 29,MIN,18.0,269.0,105.0,164.0,3.0,RAM,15.0,340.0,219.0,121.0,5.0
1121975MIN,January 12,MIN,9.0,119.0,102.0,17.0,5.0,PIT,17.0,333.0,84.0,249.0,2.0
9211975MIN,September 21,MIN,17.0,279.0,153.0,126.0,2.0,SFO,16.0,245.0,145.0,100.0,3.0
9281975CLE,September 28,MIN,26.0,352.0,215.0,137.0,2.0,CLE,14.0,250.0,120.0,130.0,4.0
1051975MIN,October 5,MIN,23.0,355.0,215.0,140.0,2.0,CHI,10.0,192.0,89.0,103.0,2.0
10121975MIN,October 12,MIN,25.0,407.0,233.0,174.0,2.0,NYJ,17.0,305.0,190.0,115.0,2.0
10191975MIN,October 19,MIN,20.0,279.0,121.0,158.0,3.0,DET,21.0,290.0,186.0,104.0,3.0
10271975CHI,October 27,MIN,18.0,331.0,181.0,150.0,1.0,CHI,11.0,216.0,79.0,137.0,3.0
1121975GNB,November 2,MIN,23.0,367.0,266.0,101.0,2.0,GNB,15.0,245.0,113.0,132.0,3.0
1191975MIN,November 9,MIN,23.0,279.0,59.0,220.0,0.0,ATL,6.0,60.0,17.0,43.0,8.0
11161975NOR,November 16,MIN,23.0,470.0,310.0,160.0,5.0,NOR,6.0,60.0,-7.0,67.0,0.0
11231975MIN,November 23,MIN,25.0,353.0,191.0,162.0,2.0,SDG,13.0,228.0,147.0,81.0,2.0
11301975WAS,November 30,MIN,28.0,508.0,345.0,163.0,0.0,WAS,21.0,373.0,228.0,145.0,0.0
1271975MIN,December 7,MIN,19.0,387.0,226.0,161.0,0.0,GNB,6.0,122.0,71.0,51.0,3.0
12141975DET,December 14,MIN,16.0,201.0,127.0,74.0,3.0,DET,14.0,258.0,54.0,204.0,4.0
12201975BUF,December 20,MIN,28.0,387.0,219.0,168.0,2.0,BUF,20.0,309.0,189.0,120.0,5.0
12281975MIN,December 28,MIN,12.0,215.0,100.0,115.0,1.0,DAL,19.0,356.0,225.0,131.0,1.0
9121976NOR,September 12,MIN,28.0,449.0,276.0,173.0,1.0,NOR,9.0,132.0,82.0,50.0,3.0
9191976MIN,September 19,MIN,20.0,363.0,289.0,74.0,3.0,RAM,25.0,394.0,133.0,261.0,3.0
9261976DET,September 26,MIN,10.0,168.0,52.0,116.0,0.0,DET,14.0,251.0,150.0,101.0,2.0
1041976MIN,October 4,MIN,11.0,178.0,26.0,152.0,4.0,PIT,12.0,225.0,52.0,173.0,6.0
10101976MIN,October 10,MIN,16.0,287.0,176.0,111.0,2.0,CHI,19.0,329.0,94.0,235.0,2.0
10171976MIN,October 17,MIN,23.0,361.0,252.0,109.0,3.0,NYG,12.0,209.0,122.0,87.0,3.0
10241976PHI,October 24,MIN,27.0,491.0,249.0,242.0,2.0,PHI,17.0,282.0,121.0,161.0,0.0
10311976CHI,October 31,MIN,23.0,354.0,248.0,106.0,2.0,CHI,7.0,173.0,38.0,135.0,1.0
1171976MIN,November 7,MIN,19.0,430.0,347.0,83.0,4.0,DET,26.0,399.0,191.0,208.0,1.0
11141976MIN,November 14,MIN,29.0,424.0,244.0,180.0,0.0,SEA,15.0,386.0,278.0,108.0,4.0
11211976GNB,November 21,MIN,17.0,251.0,151.0,100.0,2.0,GNB,13.0,228.0,82.0,146.0,4.0
11291976SFO,November 29,MIN,16.0,282.0,169.0,113.0,0.0,SFO,17.0,331.0,14.0,317.0,1.0
1251976MIN,December 5,MIN,29.0,413.0,195.0,218.0,3.0,GNB,8.0,144.0,85.0,59.0,0.0
12111976MIA,December 11,MIN,26.0,407.0,181.0,226.0,3.0,MIA,13.0,188.0,133.0,55.0,2.0
12181976MIN,December 18,MIN,21.0,384.0,163.0,221.0,2.0,WAS,19.0,365.0,290.0,75.0,2.0
12261976MIN,December 26,MIN,13.0,267.0,109.0,158.0,2.0,RAM,21.0,336.0,143.0,193.0,4.0
191977MIN,January 9,MIN,20.0,353.0,282.0,71.0,3.0,RAI,21.0,429.0,163.0,266.0,0.0
9181977MIN,September 18,MIN,20.0,294.0,138.0,156.0,5.0,DAL,16.0,297.0,166.0,131.0,1.0
9241977TAM,September 24,MIN,17.0,315.0,211.0,104.0,3.0,TAM,8.0,138.0,34.0,104.0,3.0
1021977MIN,October 2,MIN,24.0,325.0,131.0,194.0,0.0,GNB,8.0,208.0,127.0,81.0,0.0
1091977MIN,October 9,MIN,13.0,314.0,256.0,58.0,3.0,DET,19.0,281.0,222.0,59.0,1.0
10161977MIN,October 16,MIN,22.0,396.0,201.0,195.0,2.0,CHI,17.0,303.0,133.0,170.0,2.0
10241977RAM,October 24,MIN,16.0,206.0,108.0,98.0,3.0,RAM,21.0,397.0,114.0,283.0,0.0
10301977ATL,October 30,MIN,17.0,357.0,212.0,145.0,5.0,ATL,10.0,212.0,78.0,134.0,2.0
1161977MIN,November 6,MIN,16.0,237.0,130.0,107.0,3.0,CRD,23.0,459.0,143.0,316.0,4.0
11131977MIN,November 13,MIN,30.0,423.0,216.0,207.0,3.0,CIN,13.0,248.0,187.0,61.0,2.0
11201977CHI,November 20,MIN,11.0,188.0,102.0,86.0,4.0,CHI,18.0,366.0,23.0,343.0,2.0
11271977GNB,November 27,MIN,12.0,218.0,60.0,158.0,2.0,GNB,9.0,169.0,61.0,108.0,4.0
1241977MIN,December 4,MIN,18.0,309.0,257.0,52.0,5.0,SFO,19.0,243.0,47.0,196.0,2.0
12111977RAI,December 11,MIN,11.0,214.0,147.0,67.0,7.0,RAI,17.0,306.0,124.0,182.0,3.0
12171977DET,December 17,MIN,18.0,393.0,199.0,194.0,1.0,DET,14.0,172.0,122.0,50.0,3.0
12261977RAM,December 26,MIN,14.0,189.0,45.0,144.0,0.0,RAM,14.0,267.0,118.0,149.0,3.0
111978DAL,January 1,MIN,12.0,214.0,148.0,66.0,4.0,DAL,16.0,328.0,158.0,170.0,2.0
931978NOR,September 3,MIN,28.0,424.0,269.0,155.0,6.0,NOR,19.0,321.0,183.0,138.0,1.0
9111978MIN,September 11,MIN,13.0,206.0,105.0,101.0,3.0,DEN,18.0,231.0,129.0,102.0,6.0
9171978MIN,September 17,MIN,15.0,219.0,146.0,73.0,5.0,TAM,10.0,155.0,63.0,92.0,1.0
9251978CHI,September 25,MIN,17.0,295.0,142.0,153.0,2.0,CHI,23.0,278.0,188.0,90.0,3.0
1011978TAM,October 1,MIN,19.0,319.0,208.0,111.0,1.0,TAM,18.0,370.0,283.0,87.0,3.0
1081978SEA,October 8,MIN,28.0,391.0,274.0,117.0,1.0,SEA,23.0,432.0,248.0,184.0,2.0
10151978MIN,October 15,MIN,13.0,167.0,125.0,42.0,2.0,RAM,23.0,326.0,146.0,180.0,3.0
10221978MIN,October 22,MIN,22.0,294.0,234.0,60.0,1.0,GNB,14.0,247.0,118.0,129.0,2.0
10261978DAL,October 26,MIN,21.0,281.0,137.0,144.0,0.0,DAL,13.0,239.0,147.0,92.0,4.0
1151978MIN,November 5,MIN,22.0,312.0,188.0,124.0,5.0,DET,11.0,175.0,105.0,70.0,3.0
11121978MIN,November 12,MIN,18.0,313.0,223.0,90.0,3.0,CHI,15.0,233.0,47.0,186.0,4.0
11191978MIN,November 19,MIN,17.0,272.0,209.0,63.0,4.0,SDG,19.0,287.0,163.0,124.0,3.0
11261978GNB,November 26,MIN,15.0,293.0,182.0,111.0,5.0,GNB,16.0,318.0,164.0,154.0,3.0
1231978MIN,December 3,MIN,23.0,369.0,289.0,80.0,3.0,PHI,18.0,376.0,213.0,163.0,1.0
1291978DET,December 9,MIN,16.0,235.0,213.0,22.0,3.0,DET,22.0,507.0,350.0,157.0,2.0
12171978RAI,December 17,MIN,21.0,389.0,299.0,90.0,7.0,RAI,16.0,311.0,143.0,168.0,2.0
12311978RAM,December 31,MIN,12.0,244.0,208.0,36.0,2.0,RAM,25.0,409.0,209.0,200.0,1.0
921979MIN,September 2,MIN,22.0,397.0,287.0,110.0,2.0,SFO,22.0,352.0,254.0,98.0,2.0
991979CHI,September 9,MIN,13.0,159.0,71.0,88.0,1.0,CHI,15.0,329.0,93.0,236.0,2.0
9161979MIN,September 16,MIN,14.0,243.0,106.0,137.0,4.0,MIA,22.0,319.0,183.0,136.0,3.0
9231979MIN,September 23,MIN,24.0,376.0,215.0,161.0,2.0,GNB,14.0,249.0,108.0,141.0,1.0
9301979DET,September 30,MIN,18.0,287.0,150.0,137.0,2.0,DET,11.0,193.0,97.0,96.0,2.0
1071979MIN,October 7,MIN,14.0,240.0,179.0,61.0,2.0,DAL,25.0,446.0,167.0,279.0,2.0
10151979NYJ,October 15,MIN,20.0,310.0,256.0,54.0,7.0,NYJ,16.0,245.0,62.0,183.0,0.0
10211979MIN,October 21,MIN,15.0,267.0,213.0,54.0,2.0,CHI,23.0,496.0,292.0,204.0,4.0
10281979MIN,October 28,MIN,21.0,330.0,219.0,111.0,1.0,TAM,20.0,360.0,258.0,102.0,1.0
1141979CRD,November 4,MIN,23.0,333.0,263.0,70.0,4.0,CRD,29.0,467.0,142.0,325.0,3.0
