schedule_date,schedule_season,home_id,away_id,score_home,home_avg_yards,home_avg_TO,score_away,away_avg_yards,away_avg_TO,total_score,over_under_line,label
11/23/2008,2008,KAN,BUF,31,294.70588235294116,1.7058823529411764,54,311.88235294117646,1.8235294117647056,85,43.5,over
11/23/2008,2008,MIA,NWE,28,323.2352941176472,1.2941176470588236,48,357.2352941176471,1.4117647058823528,76,42.5,over
11/23/2008,2008,SDG,CLT,20,343.0,1.2941176470588236,23,335.76470588235287,1.0588235294117647,43,49.0,under
11/23/2008,2008,SEA,WAS,17,278.70588235294116,1.5294117647058822,20,336.70588235294116,1.0,37,40.0,under
11/23/2008,2008,RAM,CHI,3,279.0,2.0588235294117645,27,303.8235294117647,1.5882352941176472,30,44.5,under
11/23/2008,2008,OTI,NYJ,13,310.0,1.1764705882352942,34,328.2352941176472,1.7647058823529411,47,41.0,over
11/24/2008,2008,NOR,GNB,51,400.1764705882353,1.5882352941176472,29,335.76470588235287,1.4705882352941178,80,52.0,over
11/27/2008,2008,DAL,SEA,34,339.5882352941176,1.6470588235294117,9,277.11764705882354,1.6470588235294117,43,46.5,under
11/27/2008,2008,DET,OTI,10,272.3529411764706,1.9411764705882355,47,314.35294117647067,1.1764705882352942,57,44.0,over
11/27/2008,2008,PHI,CRD,48,358.2941176470588,1.7647058823529411,20,375.9411764705882,1.9411764705882355,68,49.0,over
11/30/2008,2008,BUF,SFO,3,315.0,1.7058823529411764,10,286.1764705882353,2.411764705882353,13,43.0,under
11/30/2008,2008,CIN,RAV,3,257.88235294117646,1.6470588235294117,34,321.9411764705883,1.6470588235294117,37,36.0,over
11/30/2008,2008,CLE,CLT,6,297.70588235294116,1.5882352941176472,10,328.29411764705884,1.1764705882352942,16,44.0,under
11/30/2008,2008,GNB,CAR,31,335.35294117647067,1.5294117647058822,35,309.9411764705883,1.3529411764705883,66,41.5,over
11/30/2008,2008,MIN,CHI,34,331.70588235294116,2.0588235294117645,14,300.0,1.5294117647058822,48,42.5,over
11/30/2008,2008,NWE,PIT,10,357.3529411764707,1.6470588235294117,33,311.4705882352941,1.4117647058823528,43,40.0,over
11/30/2008,2008,NYJ,DEN,17,340.1764705882353,1.7647058823529411,34,372.4117647058823,1.7647058823529411,51,48.0,over
11/30/2008,2008,RAI,KAN,13,267.58823529411757,1.6470588235294117,20,295.2352941176472,1.7058823529411764,33,41.5,under
11/30/2008,2008,SDG,ATL,16,330.35294117647067,1.2941176470588236,22,353.7058823529412,1.3529411764705883,38,48.0,under
11/30/2008,2008,RAM,MIA,12,279.7647058823529,2.117647058823529,16,333.70588235294116,1.2352941176470589,28,44.5,under
11/30/2008,2008,TAM,NOR,23,330.76470588235287,1.7647058823529411,20,397.7647058823529,1.7058823529411764,43,43.5,under
11/30/2008,2008,WAS,NYG,7,339.0,1.0,23,352.2352941176471,0.8235294117647058,30,41.0,under
12/1/2008,2008,HTX,JAX,30,348.7647058823529,2.0,17,334.0588235294117,1.5882352941176472,47,48.5,under
12/4/2008,2008,SDG,RAI,34,332.5882352941176,1.2941176470588236,7,255.29411764705884,1.8235294117647056,41,41.0,under
12/7/2008,2008,CRD,RAM,34,377.8823529411765,1.9411764705882355,10,273.8235294117647,2.176470588235294,44,48.5,under
12/7/2008,2008,RAV,WAS,24,316.35294117647067,1.6470588235294117,10,333.64705882352933,1.1176470588235294,34,35.0,under
12/7/2008,2008,BUF,MIA,3,303.5882352941176,1.7647058823529411,16,340.0588235294117,0.9411764705882352,19,42.5,under
12/7/2008,2008,CHI,JAX,23,299.0588235294117,1.5882352941176472,10,325.64705882352933,1.5882352941176472,33,40.0,under
12/7/2008,2008,DEN,KAN,24,380.2352941176471,1.5882352941176472,17,294.76470588235287,1.4705882352941178,41,49.0,under
12/7/2008,2008,DET,MIN,16,273.2352941176471,1.8823529411764703,20,323.35294117647067,2.117647058823529,36,45.5,under
12/7/2008,2008,GNB,HTX,21,341.8235294117647,1.4117647058823528,24,362.5294117647058,2.117647058823529,45,47.5,under
12/7/2008,2008,CLT,CIN,35,328.29411764705884,1.2352941176470589,3,258.0588235294117,1.8235294117647056,38,41.5,under
12/7/2008,2008,NOR,ATL,29,407.6470588235293,1.6470588235294117,25,352.4705882352941,1.2352941176470589,54,51.5,over
12/7/2008,2008,NYG,PHI,14,346.05882352941177,0.7647058823529411,20,356.4117647058823,1.5294117647058822,34,40.5,under
12/7/2008,2008,PIT,DAL,20,304.9411764705883,1.4705882352941178,13,334.9411764705883,1.8823529411764703,33,38.5,under
12/7/2008,2008,SFO,NYJ,24,296.76470588235287,2.176470588235294,14,329.0,1.7058823529411764,38,45.5,under
12/7/2008,2008,SEA,NWE,21,280.4705882352941,1.6470588235294117,24,354.05882352941177,1.4117647058823528,45,43.0,over
12/7/2008,2008,OTI,CLE,28,323.1764705882353,1.2352941176470589,9,285.88235294117646,1.4117647058823528,37,36.5,over
12/8/2008,2008,CAR,TAM,38,318.2352941176472,1.3529411764705883,23,335.4117647058824,1.6470588235294117,61,38.5,over
12/11/2008,2008,CHI,NOR,27,291.4117647058824,1.6470588235294117,24,400.1176470588235,1.7058823529411764,51,46.0,over
12/14/2008,2008,CRD,MIN,14,375.5882352941177,1.7647058823529411,35,330.1764705882353,2.117647058823529,49,46.5,over
12/14/2008,2008,ATL,TAM,13,355.4117647058823,1.3529411764705883,10,337.76470588235287,1.6470588235294117,23,43.5,under
12/14/2008,2008,RAV,PIT,9,313.9411764705883,1.4705882352941178,13,310.4705882352941,1.5882352941176472,22,34.0,under
12/14/2008,2008,CAR,DEN,30,333.0,1.2941176470588236,10,370.0,1.7058823529411764,40,48.0,under
12/14/2008,2008,CIN,WAS,20,254.52941176470588,1.7058823529411764,13,331.9411764705883,1.2352941176470589,33,36.5,under
12/14/2008,2008,DAL,NYG,20,339.70588235294116,1.7058823529411764,8,342.5882352941176,0.8823529411764706,28,46.0,under
12/14/2008,2008,HTX,OTI,13,369.47058823529403,2.0588235294117645,12,320.4705882352941,1.3529411764705883,25,45.0,under
12/14/2008,2008,CLT,DET,31,334.11764705882354,1.2941176470588236,21,269.29411764705884,2.0,52,45.0,over
12/14/2008,2008,JAX,GNB,20,318.9411764705883,1.4705882352941178,16,345.5882352941177,1.3529411764705883,36,46.0,under
12/14/2008,2008,KAN,SDG,21,303.4705882352941,1.4117647058823528,22,340.88235294117646,1.4117647058823528,43,41.0,over
12/14/2008,2008,MIA,SFO,14,337.88235294117646,0.6470588235294118,9,298.88235294117646,1.8823529411764703,23,41.0,under
12/14/2008,2008,NYJ,BUF,31,328.11764705882354,1.7058823529411764,27,298.70588235294116,1.9411764705882355,58,41.0,over
12/14/2008,2008,RAI,NWE,26,261.2352941176471,1.7058823529411764,49,359.7647058823529,1.4705882352941178,75,39.5,over
12/14/2008,2008,RAM,SEA,20,279.7647058823529,2.176470588235294,23,280.29411764705884,1.6470588235294117,43,42.0,over
12/15/2008,2008,PHI,CLE,30,363.0,1.6470588235294117,10,277.58823529411757,1.4705882352941178,40,40.0,under
12/18/2008,2008,JAX,CLT,24,320.5882352941176,1.4705882352941178,31,330.4705882352941,1.2352941176470589,55,44.0,over
12/20/2008,2008,DAL,RAV,24,335.11764705882354,1.7647058823529411,33,316.4705882352941,1.4705882352941178,57,39.0,over
12/21/2008,2008,CLE,CIN,0,270.41176470588243,1.7058823529411764,14,250.5882352941176,1.7647058823529411,14,31.5,under
12/21/2008,2008,DEN,BUF,23,383.1764705882353,1.8235294117647056,30,301.2352941176472,1.9411764705882355,53,46.5,over
12/21/2008,2008,DET,NOR,7,265.0,1.7647058823529411,42,406.6470588235293,1.6470588235294117,49,50.5,under
12/21/2008,2008,KAN,MIA,31,314.4117647058824,1.4705882352941178,38,340.4117647058824,0.7647058823529411,69,37.5,over
12/21/2008,2008,MIN,ATL,17,328.88235294117646,2.117647058823529,24,360.6470588235293,1.1176470588235294,41,43.5,under
12/21/2008,2008,NWE,CRD,47,366.29411764705884,1.4705882352941178,7,367.8823529411765,1.7647058823529411,54,41.0,over
12/21/2008,2008,NYG,CAR,34,356.05882352941177,0.8823529411764706,28,334.2352941176472,1.2941176470588236,62,38.0,over
12/21/2008,2008,RAI,HTX,27,267.6470588235294,1.7647058823529411,16,367.47058823529403,2.0588235294117645,43,43.0,under
12/21/2008,2008,SEA,NYJ,13,268.1764705882353,1.5882352941176472,3,329.9411764705883,1.7058823529411764,16,41.0,under
12/21/2008,2008,RAM,SFO,16,278.52941176470586,2.117647058823529,17,295.11764705882354,2.117647058823529,33,42.0,under
12/21/2008,2008,TAM,SDG,24,332.35294117647067,1.7058823529411764,41,342.0588235294117,1.3529411764705883,65,42.5,over
12/21/2008,2008,OTI,PIT,31,323.35294117647067,1.2352941176470589,14,307.4705882352941,1.8235294117647056,45,34.0,over
12/21/2008,2008,WAS,PHI,10,325.0,1.2352941176470589,3,360.6470588235293,1.6470588235294117,13,37.5,under
12/22/2008,2008,CHI,GNB,20,291.4705882352941,1.7058823529411764,17,341.5294117647058,1.4117647058823528,37,40.0,under
12/28/2008,2008,CRD,SEA,34,369.05882352941177,1.8823529411764703,21,269.70588235294116,1.6470588235294117,55,47.0,over
12/28/2008,2008,ATL,RAM,31,361.35294117647067,1.2352941176470589,27,283.9411764705883,2.0,58,44.5,over
12/28/2008,2008,RAV,JAX,27,324.5882352941176,1.2941176470588236,7,320.9411764705883,1.5882352941176472,34,37.5,under
12/28/2008,2008,BUF,NWE,0,303.11764705882354,1.7647058823529411,13,360.05882352941177,1.2941176470588236,13,34.5,under
12/28/2008,2008,CIN,KAN,16,254.05882352941174,1.5882352941176472,6,303.4117647058824,1.4705882352941178,22,40.0,under
12/28/2008,2008,GNB,DET,31,346.0,1.3529411764705883,21,269.70588235294116,1.8235294117647056,52,41.5,over
12/28/2008,2008,HTX,CHI,31,376.6470588235293,1.9411764705882355,24,294.64705882352933,1.7647058823529411,55,46.0,over
12/28/2008,2008,CLT,OTI,23,342.0,1.1764705882352942,0,309.76470588235287,1.1176470588235294,23,39.5,under
12/28/2008,2008,MIN,NYG,20,330.5882352941176,2.0,19,354.8823529411765,0.8235294117647058,39,41.0,under
12/28/2008,2008,NOR,CAR,31,410.8235294117647,1.7058823529411764,33,349.6470588235293,1.2352941176470589,64,51.5,over
12/28/2008,2008,NYJ,MIA,17,332.0,1.8235294117647056,24,345.0,0.8235294117647058,41,43.0,under
12/28/2008,2008,PHI,DAL,44,352.8823529411765,1.6470588235294117,6,344.0,2.0,50,40.5,over
12/28/2008,2008,PIT,CLE,31,313.64705882352933,1.7058823529411764,0,255.4705882352941,1.5882352941176472,31,33.0,under
12/28/2008,2008,SDG,DEN,52,346.7647058823529,1.2941176470588236,21,393.8235294117647,1.7647058823529411,73,50.5,over
12/28/2008,2008,SFO,WAS,27,303.70588235294116,2.0588235294117645,24,319.9411764705883,1.1764705882352942,51,37.0,over
12/28/2008,2008,TAM,RAI,24,336.88235294117646,1.7058823529411764,31,274.8235294117647,1.5882352941176472,55,39.5,over
1/3/2009,2008,CRD,ATL,30,365.2352941176471,1.8235294117647056,24,354.6470588235293,1.4117647058823528,54,52.0,over
1/3/2009,2008,SDG,CLT,23,349.4705882352941,1.2941176470588236,17,337.29411764705884,1.0,40,50.0,under
1/4/2009,2008,MIA,RAV,9,341.4705882352941,1.0588235294117647,27,321.76470588235287,1.2941176470588236,36,38.0,under
1/4/2009,2008,MIN,PHI,14,328.76470588235287,1.9411764705882355,26,350.4705882352941,1.6470588235294117,40,41.0,under
1/10/2009,2008,CAR,CRD,13,344.94117647058823,1.4705882352941178,33,369.6470588235293,1.8823529411764703,46,49.5,under
1/10/2009,2008,OTI,RAV,10,318.1764705882353,1.1764705882352942,13,313.11764705882354,1.1764705882352942,23,33.5,under
1/11/2009,2008,NYG,PHI,11,353.05882352941177,0.9411764705882352,23,336.0,1.7647058823529411,34,39.0,under
1/11/2009,2008,PIT,SDG,35,313.76470588235287,1.4705882352941178,24,347.94117647058823,1.3529411764705883,59,38.5,over
1/18/2009,2008,CRD,PHI,32,365.1764705882353,1.9411764705882355,25,342.88235294117646,1.8823529411764703,57,47.0,over
1/18/2009,2008,PIT,RAV,23,312.0,1.4705882352941178,14,308.70588235294116,1.2941176470588236,37,35.5,over
2/1/2009,2008,CRD,PIT,23,370.7058823529412,1.9411764705882355,27,312.64705882352933,1.5294117647058822,50,46.0,over
9/10/2009,2009,PIT,OTI,13,323.0,1.5294117647058822,10,318.8235294117647,1.1764705882352942,23,35.0,under
9/13/2009,2009,CRD,SFO,16,360.7647058823529,1.6470588235294117,20,304.76470588235287,2.117647058823529,36,45.0,under
9/13/2009,2009,ATL,MIA,19,343.29411764705884,1.4117647058823528,7,340.4117647058824,1.2352941176470589,26,44.5,under
9/13/2009,2009,RAV,KAN,38,323.88235294117646,1.2941176470588236,24,301.5882352941176,1.4705882352941178,62,36.5,over
9/13/2009,2009,CAR,PHI,10,332.0588235294117,1.8235294117647056,38,343.29411764705884,1.8235294117647056,48,43.5,over
9/13/2009,2009,CIN,DEN,7,249.0,1.6470588235294117,12,390.29411764705884,1.7647058823529411,19,41.0,under
9/13/2009,2009,CLE,MIN,20,250.17647058823533,1.6470588235294117,34,326.11764705882354,1.8823529411764703,54,40.0,over
9/13/2009,2009,GNB,CHI,21,343.7647058823529,1.2352941176470589,15,299.1764705882353,1.8235294117647056,36,47.0,under
9/13/2009,2009,HTX,NYJ,7,370.35294117647067,2.0,24,339.35294117647067,1.8823529411764703,31,45.0,under
9/13/2009,2009,CLT,JAX,14,341.5294117647058,1.0588235294117647,12,313.76470588235287,1.4705882352941178,26,45.0,under
9/13/2009,2009,NOR,DET,45,416.8235294117647,1.7058823529411764,27,266.0588235294117,1.8823529411764703,72,50.0,over
9/13/2009,2009,NYG,WAS,23,352.8823529411765,1.0,17,317.1764705882353,1.1764705882352942,40,37.0,over
9/13/2009,2009,SEA,RAM,28,284.1764705882353,1.7647058823529411,0,284.70588235294116,1.8823529411764703,28,41.0,under
9/13/2009,2009,TAM,DAL,21,347.4117647058823,1.5294117647058822,34,351.4117647058823,1.9411764705882355,55,40.0,over
9/14/2009,2009,NWE,BUF,25,369.8823529411765,1.2941176470588236,24,303.4117647058824,1.8235294117647056,49,47.5,over
9/14/2009,2009,RAI,SDG,20,277.7647058823529,1.5294117647058822,24,339.76470588235287,1.4117647058823528,44,43.0,over
9/20/2009,2009,ATL,CAR,28,351.3529411764707,1.4117647058823528,20,345.2352941176471,1.8823529411764703,48,43.5,over
9/20/2009,2009,BUF,TAM,33,309.29411764705884,1.9411764705882355,20,347.4705882352941,1.5882352941176472,53,42.0,over
9/20/2009,2009,CHI,PIT,17,296.5882352941176,1.8235294117647056,14,327.1764705882353,1.5882352941176472,31,38.5,under
9/20/2009,2009,DAL,NYG,31,345.0,2.117647058823529,33,352.05882352941177,1.0,64,45.5,over
9/20/2009,2009,DEN,CLE,27,390.7647058823529,1.8235294117647056,6,249.88235294117646,1.8235294117647056,33,38.5,under
9/20/2009,2009,DET,MIN,13,263.0588235294117,2.0,27,324.11764705882354,1.8823529411764703,40,45.0,under
9/20/2009,2009,GNB,CIN,24,343.4117647058824,1.2941176470588236,31,258.70588235294116,1.6470588235294117,55,42.0,over
9/20/2009,2009,JAX,CRD,17,324.2352941176472,1.4705882352941178,31,361.35294117647067,1.7647058823529411,48,44.0,over
9/20/2009,2009,KAN,RAI,10,308.9411764705883,1.5294117647058822,13,269.4705882352941,1.4705882352941178,23,40.0,under
9/20/2009,2009,NYJ,NWE,16,337.0588235294117,1.8823529411764703,9,367.5882352941177,1.2352941176470589,25,45.0,under
9/20/2009,2009,PHI,NOR,22,350.5294117647058,1.9411764705882355,48,415.8235294117647,1.7058823529411764,70,46.0,over
9/20/2009,2009,SDG,RAV,26,346.6470588235293,1.4705882352941178,31,325.4117647058824,1.2352941176470589,57,41.0,over
9/20/2009,2009,SFO,SEA,23,309.9411764705883,1.8235294117647056,10,286.0,1.7058823529411764,33,38.5,under
9/20/2009,2009,OTI,HTX,31,327.88235294117646,1.2352941176470589,34,381.29411764705884,1.8235294117647056,65,40.5,over
9/20/2009,2009,WAS,RAM,9,326.1764705882353,1.2352941176470589,7,289.35294117647067,1.9411764705882355,16,37.0,under
9/21/2009,2009,MIA,CLT,23,350.2352941176471,1.2941176470588236,27,343.5882352941176,0.9411764705882352,50,41.0,over
9/27/2009,2009,CRD,CLT,10,364.1176470588235,1.7647058823529411,31,354.1764705882353,0.8823529411764706,41,49.0,under
9/27/2009,2009,RAV,CLE,34,338.29411764705884,1.0,3,248.5882352941176,1.9411764705882355,37,38.5,under
9/27/2009,2009,BUF,NOR,7,306.8235294117647,2.0,27,423.35294117647067,1.5882352941176472,34,51.5,under
9/27/2009,2009,CIN,PIT,23,262.11764705882354,1.5294117647058822,20,324.70588235294116,1.5882352941176472,43,37.0,over
9/27/2009,2009,DET,WAS,19,267.1764705882353,1.8235294117647056,14,322.35294117647067,1.2352941176470589,33,39.5,under
9/27/2009,2009,HTX,JAX,24,386.0,1.7647058823529411,31,333.4117647058824,1.4117647058823528,55,47.5,over
9/27/2009,2009,MIN,SFO,27,328.35294117647067,1.8823529411764703,24,302.9411764705883,1.8235294117647056,51,39.5,over
9/27/2009,2009,NWE,ATL,26,378.47058823529403,1.2352941176470589,10,344.2352941176471,1.4117647058823528,36,45.5,under
9/27/2009,2009,NYJ,OTI,24,335.4705882352941,1.9411764705882355,17,324.5294117647058,1.3529411764705883,41,36.0,over
9/27/2009,2009,RAI,DEN,3,256.6470588235294,1.5294117647058822,23,384.05882352941177,1.8235294117647056,26,38.0,under
9/27/2009,2009,PHI,KAN,34,360.29411764705884,2.0,14,309.29411764705884,1.4705882352941178,48,39.0,over
9/27/2009,2009,SDG,MIA,23,350.1764705882353,1.4117647058823528,13,340.11764705882354,1.4117647058823528,36,45.5,under
9/27/2009,2009,SEA,CHI,19,285.70588235294116,1.6470588235294117,25,300.2352941176472,1.8235294117647056,44,37.5,over
9/27/2009,2009,RAM,GNB,17,297.29411764705884,2.0588235294117645,36,340.76470588235287,1.2352941176470589,53,43.0,over
9/27/2009,2009,TAM,NYG,0,334.2352941176472,1.5882352941176472,24,351.5294117647058,1.0,24,46.0,under
9/28/2009,2009,DAL,CAR,21,349.05882352941177,2.0,7,349.1764705882353,1.9411764705882355,28,48.5,under
10/4/2009,2009,CHI,DET,48,292.64705882352933,1.7058823529411764,24,276.4705882352941,1.8235294117647056,72,43.0,over
10/4/2009,2009,CLE,CIN,20,261.88235294117646,1.8823529411764703,23,263.7647058823529,1.6470588235294117,43,37.5,over
10/4/2009,2009,DEN,DAL,17,382.1764705882353,1.7647058823529411,10,340.9411764705883,2.0,27,44.0,under
10/4/2009,2009,HTX,RAI,29,382.6470588235293,1.8823529411764703,6,251.82352941176467,1.6470588235294117,35,43.0,under
10/4/2009,2009,CLT,SEA,34,361.05882352941177,0.8823529411764706,17,278.1764705882353,1.7058823529411764,51,43.5,over
10/4/2009,2009,JAX,OTI,37,335.70588235294116,1.4117647058823528,17,330.64705882352933,1.4705882352941178,54,42.0,over
10/4/2009,2009,KAN,NYG,16,304.0588235294117,1.3529411764705883,27,346.0,1.1176470588235294,43,43.0,under
10/4/2009,2009,MIA,BUF,38,336.9411764705883,1.3529411764705883,10,296.70588235294116,2.0,48,37.5,over
10/4/2009,2009,NWE,RAV,27,384.5882352941177,1.1764705882352942,21,338.64705882352933,1.0588235294117647,48,45.0,over
10/4/2009,2009,NOR,NYJ,24,414.0,1.5882352941176472,10,331.70588235294116,1.9411764705882355,34,47.0,under
10/4/2009,2009,PIT,SDG,38,331.88235294117646,1.6470588235294117,28,353.05882352941177,1.4705882352941178,66,43.5,over
10/4/2009,2009,SFO,RAM,35,294.5882352941176,1.8235294117647056,0,293.5882352941176,2.117647058823529,35,36.5,under
10/4/2009,2009,WAS,TAM,16,319.64705882352933,1.4705882352941178,13,321.0,1.4705882352941178,29,35.5,under
10/5/2009,2009,MIN,GNB,30,328.4117647058824,1.7058823529411764,23,346.05882352941177,1.2941176470588236,53,46.5,over
10/11/2009,2009,CRD,HTX,28,359.11764705882354,1.7058823529411764,21,384.1176470588235,1.7647058823529411,49,51.0,under
10/11/2009,2009,RAV,CIN,14,331.70588235294116,1.1176470588235294,17,275.0588235294117,1.4705882352941178,31,42.5,under
10/11/2009,2009,BUF,CLE,3,297.35294117647067,2.117647058823529,6,257.88235294117646,1.8235294117647056,9,42.0,under
10/11/2009,2009,CAR,WAS,20,340.1764705882353,2.0588235294117645,17,308.88235294117646,1.5294117647058822,37,38.0,under
10/11/2009,2009,DEN,NWE,20,380.8823529411765,1.6470588235294117,17,380.35294117647067,1.1176470588235294,37,41.5,under
10/11/2009,2009,DET,PIT,20,285.29411764705884,1.7647058823529411,28,337.4705882352941,1.4705882352941178,48,44.0,over
10/11/2009,2009,KAN,DAL,20,300.1764705882353,1.2941176470588236,26,350.0,2.0588235294117645,46,43.5,over
10/11/2009,2009,NYG,RAI,44,352.4705882352941,1.0,7,240.11764705882354,1.7058823529411764,51,38.5,over
10/11/2009,2009,PHI,TAM,33,356.8823529411765,1.9411764705882355,14,319.5882352941176,1.4705882352941178,47,42.0,over
10/11/2009,2009,SFO,ATL,10,292.64705882352933,1.8235294117647056,45,356.5294117647058,1.5294117647058822,55,39.5,over
10/11/2009,2009,SEA,JAX,41,289.4705882352941,1.6470588235294117,0,325.35294117647067,1.5294117647058822,41,44.5,under
10/11/2009,2009,RAM,MIN,10,294.76470588235287,2.235294117647059,38,334.70588235294116,1.7647058823529411,48,41.0,over
10/11/2009,2009,OTI,CLT,9,332.70588235294116,1.4705882352941178,31,363.0,1.0,40,44.0,under
10/12/2009,2009,MIA,NYJ,31,339.4705882352941,1.2941176470588236,27,327.9411764705883,1.8823529411764703,58,36.5,over
10/18/2009,2009,ATL,CHI,21,349.6470588235293,1.5882352941176472,14,299.5294117647058,1.6470588235294117,35,45.5,under
10/18/2009,2009,CIN,HTX,17,276.6470588235294,1.5294117647058822,28,383.35294117647067,1.6470588235294117,45,46.5,under
10/18/2009,2009,GNB,DET,26,361.0,1.1764705882352942,0,281.5882352941176,1.8823529411764703,26,48.0,under
10/18/2009,2009,JAX,RAM,23,341.76470588235287,1.7058823529411764,20,298.4117647058824,2.235294117647059,43,42.5,over
10/18/2009,2009,MIN,RAV,33,336.70588235294116,1.5882352941176472,31,332.8235294117647,1.1176470588235294,64,45.5,over
10/18/2009,2009,NWE,OTI,59,399.1764705882353,1.0588235294117647,0,316.88235294117646,1.7647058823529411,59,37.5,over
10/18/2009,2009,NOR,NYG,48,415.5294117647058,1.4705882352941178,27,355.5294117647058,1.1176470588235294,75,47.5,over
10/18/2009,2009,NYJ,BUF,13,337.4705882352941,2.0588235294117645,16,297.88235294117646,2.0,29,35.5,under
10/18/2009,2009,RAI,PHI,13,245.94117647058826,1.7058823529411764,9,348.11764705882354,1.8823529411764703,22,40.5,under
10/18/2009,2009,PIT,CLE,27,356.2352941176471,1.6470588235294117,14,242.7647058823529,2.0588235294117645,41,38.0,over
10/18/2009,2009,SEA,CRD,3,286.5882352941176,1.6470588235294117,27,349.3529411764707,1.8235294117647056,30,46.0,under
10/18/2009,2009,TAM,CAR,21,315.9411764705883,1.5294117647058822,28,333.1764705882353,2.117647058823529,49,40.5,over
10/18/2009,2009,WAS,KAN,6,301.64705882352933,1.6470588235294117,14,308.4705882352941,1.1176470588235294,20,36.5,under
10/19/2009,2009,SDG,DEN,23,347.5882352941177,1.4705882352941178,34,380.5882352941177,1.5882352941176472,57,45.0,over
10/25/2009,2009,CAR,BUF,9,341.5882352941176,2.176470588235294,20,285.9411764705883,2.0,29,37.0,under
10/25/2009,2009,CIN,CHI,45,292.9411764705883,1.4705882352941178,10,290.9411764705883,1.8235294117647056,55,43.0,over
10/25/2009,2009,CLE,GNB,3,237.05882352941174,2.176470588235294,31,364.05882352941177,1.1176470588235294,34,41.5,under
10/25/2009,2009,DAL,ATL,37,352.4117647058823,2.0,21,345.05882352941177,1.7058823529411764,58,48.0,over
10/25/2009,2009,HTX,SFO,24,379.35294117647067,1.6470588235294117,21,298.4117647058824,1.7647058823529411,45,44.5,over
10/25/2009,2009,KAN,SDG,7,304.4117647058824,1.2941176470588236,37,355.8235294117647,1.2941176470588236,44,44.0,under
10/25/2009,2009,MIA,NOR,34,338.0,1.4117647058823528,46,417.8235294117647,1.4705882352941178,80,48.0,over
10/25/2009,2009,NYG,CRD,17,358.1764705882353,1.3529411764705883,24,344.2941176470588,1.9411764705882355,41,47.0,under
10/25/2009,2009,RAI,NYJ,0,241.17647058823533,1.9411764705882355,38,339.1764705882353,1.8823529411764703,38,34.0,over
10/25/2009,2009,PIT,MIN,27,352.2941176470588,1.5294117647058822,17,333.5882352941176,1.4117647058823528,44,46.5,under
10/25/2009,2009,RAM,CLT,6,295.29411764705884,2.3529411764705883,42,368.2352941176471,0.8823529411764706,48,45.0,over
10/25/2009,2009,TAM,NWE,7,311.5294117647058,1.7058823529411764,35,399.7647058823529,1.1764705882352942,42,44.5,under
10/26/2009,2009,WAS,PHI,17,298.11764705882354,1.7058823529411764,27,338.88235294117646,1.8235294117647056,44,38.0,over
11/1/2009,2009,CRD,CAR,21,336.1764705882353,2.117647058823529,34,342.70588235294116,2.176470588235294,55,41.0,over
11/1/2009,2009,RAV,DEN,30,330.70588235294116,1.1176470588235294,7,373.35294117647067,1.4705882352941178,37,42.0,under
11/1/2009,2009,BUF,HTX,10,278.0,1.8823529411764703,31,382.5882352941177,1.8235294117647056,41,41.5,under
11/1/2009,2009,CHI,CLE,30,291.4117647058824,1.8235294117647056,6,229.05882352941174,2.4705882352941178,36,40.0,under
11/1/2009,2009,DAL,SEA,38,351.7058823529412,2.0,17,294.35294117647067,1.6470588235294117,55,46.0,over
11/1/2009,2009,DET,RAM,10,279.41176470588243,1.9411764705882355,17,295.5294117647058,2.3529411764705883,27,43.5,under
11/1/2009,2009,GNB,MIN,26,366.29411764705884,1.0588235294117647,38,334.1764705882353,1.4705882352941178,64,47.0,over
11/1/2009,2009,CLT,SFO,18,373.7058823529412,0.7647058823529411,14,297.76470588235287,1.7058823529411764,32,44.5,under
11/1/2009,2009,NYJ,MIA,25,336.70588235294116,1.7647058823529411,30,323.0588235294117,1.4117647058823528,55,40.5,over
11/1/2009,2009,PHI,NYG,40,344.2352941176471,1.8235294117647056,17,360.35294117647067,1.3529411764705883,57,44.5,over
11/1/2009,2009,SDG,RAI,24,349.6470588235293,1.2941176470588236,16,238.0,1.9411764705882355,40,41.5,under
11/1/2009,2009,OTI,JAX,30,325.64705882352933,1.7647058823529411,13,336.70588235294116,1.7058823529411764,43,44.5,under
11/2/2009,2009,NOR,ATL,35,417.5882352941177,1.7058823529411764,27,351.3529411764707,1.7058823529411764,62,56.0,over
11/8/2009,2009,ATL,WAS,31,342.70588235294116,1.7058823529411764,17,295.8235294117647,1.7058823529411764,48,41.0,over
11/8/2009,2009,CHI,CRD,21,296.70588235294116,1.8235294117647056,41,340.11764705882354,2.0588235294117645,62,44.5,over
11/8/2009,2009,CIN,RAV,17,302.1764705882353,1.4705882352941178,7,327.1764705882353,1.1176470588235294,24,44.5,under
11/8/2009,2009,CLT,HTX,20,378.2352941176471,0.8823529411764706,17,382.1764705882353,1.8235294117647056,37,49.5,under
11/8/2009,2009,JAX,KAN,24,339.4117647058824,1.7058823529411764,21,302.70588235294116,1.2941176470588236,45,41.5,over
11/8/2009,2009,NWE,MIA,27,404.7058823529412,1.1176470588235294,17,322.64705882352933,1.3529411764705883,44,46.5,under
11/8/2009,2009,NOR,CAR,30,421.7647058823529,1.7058823529411764,20,343.8823529411765,2.2941176470588243,50,51.5,under
