schedule_date,schedule_season,home_id,away_id,score_home,score_away,total_score,over_under_line,label
9/20/1981,1981,ATL,SFO,34,17,51,41,over
9/20/1981,1981,CHI,TAM,28,17,45,35,over
9/20/1981,1981,CIN,CLE,17,20,37,41,under
9/20/1981,1981,DEN,CLT,28,10,38,36,over
9/20/1981,1981,OTI,MIA,10,16,26,37,under
9/20/1981,1981,KAN,SDG,31,42,73,41,over
9/20/1981,1981,RAM,GNB,35,23,58,38,over
9/20/1981,1981,MIN,DET,26,24,50,42,over
9/20/1981,1981,NYG,NOR,20,7,27,36,under
9/20/1981,1981,RAI,SEA,20,10,30,40,under
9/20/1981,1981,PIT,NYJ,38,10,48,43,over
9/20/1981,1981,CRD,WAS,40,30,70,38,over
9/21/1981,1981,NWE,DAL,21,35,56,42,over
9/27/1981,1981,CLT,MIA,28,31,59,38,over
9/27/1981,1981,CIN,BUF,27,24,51,39,over
9/27/1981,1981,CLE,ATL,28,17,45,44,over
9/27/1981,1981,DAL,NYG,18,10,28,40,under
9/27/1981,1981,DEN,SDG,42,24,66,42,over
9/27/1981,1981,DET,RAI,16,0,16,40,under
9/27/1981,1981,GNB,MIN,13,30,43,41,over
9/27/1981,1981,NYJ,OTI,33,17,50,38,over
9/27/1981,1981,PHI,WAS,36,13,49,37,over
9/27/1981,1981,PIT,NWE,27,21,48,46,over
9/27/1981,1981,SFO,NOR,21,14,35,43,under
9/27/1981,1981,SEA,KAN,14,20,34,42,under
9/27/1981,1981,TAM,CRD,20,10,30,38,under
9/28/1981,1981,CHI,RAM,7,24,31,38,under
10/4/1981,1981,BUF,CLT,23,17,40,43,under
10/4/1981,1981,OTI,CIN,17,10,27,37,under
10/4/1981,1981,RAM,CLE,27,16,43,42,over
10/4/1981,1981,MIA,NYJ,28,28,56,42,over
10/4/1981,1981,MIN,CHI,24,21,45,41,over
10/4/1981,1981,NWE,KAN,33,17,50,45,over
10/4/1981,1981,NOR,PIT,6,20,26,44,under
10/4/1981,1981,NYG,GNB,14,27,41,37,over
10/4/1981,1981,RAI,DEN,0,17,17,37,under
10/4/1981,1981,SDG,SEA,24,10,34,46,under
10/4/1981,1981,CRD,DAL,20,17,37,44,under
10/4/1981,1981,TAM,DET,28,10,38,36,over
10/4/1981,1981,WAS,SFO,17,30,47,43,over
10/5/1981,1981,PHI,ATL,16,13,29,39,under
10/11/1981,1981,ATL,RAM,35,37,72,41,over
10/11/1981,1981,CLT,CIN,19,41,60,41,over
10/11/1981,1981,CHI,WAS,7,24,31,40,under
10/11/1981,1981,DEN,DET,27,21,48,36,over
10/11/1981,1981,GNB,TAM,10,21,31,38,under
10/11/1981,1981,OTI,SEA,35,17,52,36,over
10/11/1981,1981,KAN,RAI,27,0,27,37,under
10/11/1981,1981,NOR,PHI,14,31,45,37,over
10/11/1981,1981,NYG,CRD,34,14,48,38,over
10/11/1981,1981,NYJ,NWE,28,24,52,46,over
10/11/1981,1981,PIT,CLE,13,7,20,46,under
10/11/1981,1981,SDG,MIN,31,33,64,46,over
10/11/1981,1981,SFO,DAL,45,14,59,45,over
10/12/1981,1981,BUF,MIA,31,21,52,39,over
10/18/1981,1981,ATL,CRD,41,20,61,45,over
10/18/1981,1981,CLT,SDG,14,43,57,51,over
10/18/1981,1981,CIN,PIT,34,7,41,45,under
10/18/1981,1981,CLE,NOR,20,17,37,41,under
10/18/1981,1981,DAL,RAM,29,17,46,43,over
10/18/1981,1981,GNB,SFO,3,13,16,44,under
10/18/1981,1981,KAN,DEN,28,14,42,37,over
10/18/1981,1981,MIA,WAS,13,10,23,40,under
10/18/1981,1981,MIN,PHI,35,23,58,44,over
10/18/1981,1981,NWE,OTI,38,10,48,43,over
10/18/1981,1981,NYJ,BUF,33,14,47,46,over
10/18/1981,1981,RAI,TAM,18,16,34,35,under
10/18/1981,1981,SEA,NYG,0,32,32,40,under
10/19/1981,1981,DET,CHI,48,17,65,36,over
10/25/1981,1981,ATL,NYG,24,27,51,43,over
10/25/1981,1981,BUF,DEN,9,7,16,39,under
10/25/1981,1981,CHI,SDG,20,17,37,47,under
10/25/1981,1981,CLE,CLT,42,28,70,46,over
10/25/1981,1981,DAL,MIA,28,27,55,42,over
10/25/1981,1981,DET,GNB,31,27,58,38,over
10/25/1981,1981,NOR,CIN,17,7,24,41,under
10/25/1981,1981,NYJ,SEA,3,19,22,45,under
10/25/1981,1981,RAI,KAN,17,28,45,36,over
10/25/1981,1981,PHI,TAM,20,10,30,37,under
10/25/1981,1981,SFO,RAM,20,17,37,46,under
10/25/1981,1981,CRD,MIN,30,17,47,50,under
10/25/1981,1981,WAS,NWE,24,22,46,44,over
10/26/1981,1981,PIT,OTI,26,13,39,40,under
11/1/1981,1981,BUF,CLE,22,13,35,43,under
11/1/1981,1981,CIN,OTI,34,21,55,40,over
11/1/1981,1981,GNB,SEA,34,24,58,39,over
11/1/1981,1981,RAM,DET,20,13,33,47,under
11/1/1981,1981,MIA,CLT,27,10,37,48,under
11/1/1981,1981,NOR,ATL,10,41,51,41,over
11/1/1981,1981,NYG,NYJ,7,26,33,43,under
11/1/1981,1981,RAI,NWE,27,17,44,42,over
11/1/1981,1981,PHI,DAL,14,17,31,39,under
11/1/1981,1981,PIT,SFO,14,17,31,45,under
11/1/1981,1981,SDG,KAN,22,20,42,49,under
11/1/1981,1981,TAM,CHI,20,10,30,36,under
11/1/1981,1981,WAS,CRD,42,21,63,46,over
11/2/1981,1981,DEN,MIN,19,17,36,43,under
11/8/1981,1981,CLT,NYJ,14,41,55,48,over
11/8/1981,1981,DEN,CLE,23,20,43,38,over
11/8/1981,1981,GNB,NYG,26,24,50,38,over
11/8/1981,1981,OTI,RAI,17,16,33,36,under
11/8/1981,1981,KAN,CHI,13,16,29,40,under
11/8/1981,1981,RAM,NOR,13,21,34,42,under
11/8/1981,1981,MIN,TAM,25,10,35,40,under
11/8/1981,1981,NWE,MIA,27,30,57,46,over
11/8/1981,1981,SDG,CIN,17,40,57,48,over
11/8/1981,1981,SFO,ATL,17,14,31,44,under
11/8/1981,1981,SEA,PIT,24,21,45,43,over
11/8/1981,1981,CRD,PHI,10,52,62,42,over
11/8/1981,1981,WAS,DET,33,31,64,44,over
11/9/1981,1981,DAL,BUF,27,14,41,42,under
11/15/1981,1981,ATL,PIT,20,34,54,44,over
11/15/1981,1981,CIN,RAM,24,10,34,44,under
11/15/1981,1981,DET,DAL,27,24,51,46,over
11/15/1981,1981,GNB,CHI,21,17,38,38,under
11/15/1981,1981,KAN,OTI,23,10,33,37,under
11/15/1981,1981,MIA,RAI,17,33,50,39,over
11/15/1981,1981,MIN,NOR,20,10,30,44,under
11/15/1981,1981,NWE,NYJ,6,17,23,51,under
11/15/1981,1981,NYG,WAS,27,30,57,43,over
11/15/1981,1981,PHI,CLT,38,13,51,48,over
11/15/1981,1981,SFO,CLE,12,15,27,43,under
11/15/1981,1981,CRD,BUF,24,0,24,43,under
11/15/1981,1981,TAM,DEN,7,24,31,35,under
11/16/1981,1981,SEA,SDG,44,23,67,50,over
11/22/1981,1981,CLT,CRD,24,35,59,41,over
11/22/1981,1981,BUF,NWE,20,17,37,34,over
11/22/1981,1981,CHI,DET,7,23,30,39,under
11/22/1981,1981,CIN,DEN,38,21,59,38,over
11/22/1981,1981,CLE,PIT,10,32,42,44,under
11/22/1981,1981,DAL,WAS,24,10,34,45,under
11/22/1981,1981,OTI,NOR,24,27,51,36,over
11/22/1981,1981,KAN,SEA,40,13,53,41,over
11/22/1981,1981,RAM,SFO,31,33,64,42,over
11/22/1981,1981,NYJ,MIA,16,15,31,45,under
11/22/1981,1981,RAI,SDG,21,55,76,45,over
11/22/1981,1981,PHI,NYG,10,20,30,38,under
11/22/1981,1981,TAM,GNB,37,3,40,34,over
11/23/1981,1981,ATL,MIN,31,30,61,49,over
11/26/1981,1981,DAL,CHI,10,9,19,42,under
11/26/1981,1981,DET,KAN,27,10,37,44,under
11/29/1981,1981,BUF,WAS,21,14,35,42,under
11/29/1981,1981,CLE,CIN,21,41,62,46,over
11/29/1981,1981,OTI,ATL,27,31,58,42,over
11/29/1981,1981,MIN,GNB,23,35,58,43,over
11/29/1981,1981,NWE,CRD,20,27,47,48,under
11/29/1981,1981,NOR,TAM,14,31,45,36,over
11/29/1981,1981,NYJ,CLT,25,0,25,50,under
11/29/1981,1981,PIT,RAM,24,0,24,45,under
11/29/1981,1981,SDG,DEN,34,17,51,46,over
11/29/1981,1981,SFO,NYG,17,10,27,39,under
11/29/1981,1981,SEA,RAI,31,32,63,45,over
11/30/1981,1981,MIA,PHI,13,10,23,45,under
12/3/1981,1981,OTI,CLE,17,13,30,41,under
12/6/1981,1981,CLT,DAL,13,37,50,45,over
12/6/1981,1981,CHI,MIN,10,9,19,41,under
12/6/1981,1981,CIN,SFO,3,21,24,42,under
12/6/1981,1981,DEN,KAN,16,13,29,40,under
12/6/1981,1981,GNB,DET,31,17,48,41,over
12/6/1981,1981,MIA,NWE,24,14,38,44,under
12/6/1981,1981,NYG,RAM,10,7,17,39,under
12/6/1981,1981,SDG,BUF,27,28,55,46,over
12/6/1981,1981,SEA,NYJ,27,23,50,40,over
12/6/1981,1981,CRD,NOR,30,3,33,45,under
12/6/1981,1981,TAM,ATL,24,23,47,41,over
12/6/1981,1981,WAS,PHI,15,13,28,41,under
12/7/1981,1981,RAI,PIT,30,27,57,44,over
12/12/1981,1981,CLE,NYJ,13,14,27,42,under
12/12/1981,1981,DET,MIN,45,7,52,43,over
12/13/1981,1981,DAL,PHI,21,10,31,39,under
12/13/1981,1981,DEN,SEA,23,13,36,40,under
12/13/1981,1981,KAN,MIA,7,17,24,39,under
12/13/1981,1981,NWE,BUF,10,19,29,41,under
12/13/1981,1981,NOR,GNB,7,35,42,41,over
12/13/1981,1981,RAI,CHI,6,23,29,38,under
12/13/1981,1981,PIT,CIN,10,17,27,38,under
12/13/1981,1981,SFO,OTI,28,6,34,39,under
12/13/1981,1981,CRD,NYG,10,20,30,41,under
12/13/1981,1981,TAM,SDG,23,24,47,45,over
12/13/1981,1981,WAS,CLT,38,14,52,45,over
12/14/1981,1981,RAM,ATL,21,16,37,42,under
12/19/1981,1981,MIA,BUF,16,6,22,36,under
12/19/1981,1981,NYG,DAL,13,10,23,36,under
12/20/1981,1981,ATL,CIN,28,30,58,43,over
12/20/1981,1981,CLT,NWE,23,21,44,47,under
12/20/1981,1981,CHI,DEN,35,24,59,34,over
12/20/1981,1981,DET,TAM,17,20,37,41,under
12/20/1981,1981,OTI,PIT,21,20,41,37,over
12/20/1981,1981,RAM,WAS,7,30,37,43,under
12/20/1981,1981,MIN,KAN,6,10,16,45,under
12/20/1981,1981,NOR,SFO,17,21,38,37,over
12/20/1981,1981,NYJ,GNB,28,3,31,39,under
12/20/1981,1981,PHI,CRD,38,0,38,39,under
12/20/1981,1981,SEA,CLE,42,21,63,45,over
12/21/1981,1981,SDG,RAI,23,10,33,45,under
1/24/1982,1981,SFO,CIN,26,21,47,48,under
9/12/1982,1982,CLT,NWE,13,24,37,45,under
9/12/1982,1982,BUF,KAN,14,9,23,35,under
9/12/1982,1982,CIN,OTI,27,6,33,40,under
9/12/1982,1982,DEN,SDG,3,23,26,42,under
9/12/1982,1982,DET,CHI,17,10,27,37,under
9/12/1982,1982,GNB,RAM,35,23,58,40,over
9/12/1982,1982,MIN,TAM,17,10,27,38,under
9/12/1982,1982,NOR,CRD,7,21,28,36,under
9/12/1982,1982,NYG,ATL,14,16,30,37,under
9/12/1982,1982,NYJ,MIA,28,45,73,37,over
9/12/1982,1982,PHI,WAS,34,37,71,37,over
9/12/1982,1982,SFO,RAI,17,23,40,38,over
9/12/1982,1982,SEA,CLE,7,21,28,40,under
9/13/1982,1982,DAL,PIT,28,36,64,42,over
9/16/1982,1982,BUF,MIN,23,22,45,35,over
9/19/1982,1982,ATL,RAI,14,38,52,40,over
9/19/1982,1982,CHI,NOR,0,10,10,34,under
9/19/1982,1982,CLE,PHI,21,24,45,42,over
9/19/1982,1982,DEN,SFO,24,21,45,40,over
9/19/1982,1982,OTI,SEA,23,21,44,35,over
9/19/1982,1982,KAN,SDG,19,12,31,40,under
9/19/1982,1982,RAM,DET,14,19,33,44,under
9/19/1982,1982,MIA,CLT,24,20,44,45,under
9/19/1982,1982,NWE,NYJ,7,31,38,46,under
9/19/1982,1982,PIT,CIN,26,20,46,43,over
9/19/1982,1982,CRD,DAL,7,24,31,39,under
9/19/1982,1982,TAM,WAS,13,21,34,37,under
9/20/1982,1982,NYG,GNB,19,27,46,41,over
11/21/1982,1982,ATL,RAM,34,17,51,40,over
11/21/1982,1982,BUF,MIA,7,9,16,35,under
11/21/1982,1982,CHI,DET,20,17,37,32,over
11/21/1982,1982,CLE,NWE,10,7,17,38,under
11/21/1982,1982,DAL,TAM,14,9,23,37,under
11/21/1982,1982,DEN,SEA,10,17,27,36,under
11/21/1982,1982,GNB,MIN,26,7,33,40,under
11/21/1982,1982,OTI,PIT,10,24,34,38,under
11/21/1982,1982,NOR,KAN,27,17,44,31,over
11/21/1982,1982,NYG,WAS,17,27,44,35,over
11/21/1982,1982,NYJ,CLT,37,0,37,39,under
11/21/1982,1982,PHI,CIN,14,18,32,40,under
11/21/1982,1982,CRD,SFO,20,31,51,36,over
11/22/1982,1982,RAI,SDG,28,24,52,41,over
11/25/1982,1982,DAL,CLE,31,14,45,38,over
11/25/1982,1982,DET,NYG,6,13,19,36,under
11/28/1982,1982,ATL,CRD,20,23,43,42,over
11/28/1982,1982,BUF,CLT,20,0,20,36,under
11/28/1982,1982,CIN,RAI,31,17,48,43,over
11/28/1982,1982,RAM,KAN,20,14,34,39,under
11/28/1982,1982,MIN,CHI,35,7,42,36,over
11/28/1982,1982,NWE,OTI,29,21,50,36,over
11/28/1982,1982,NYJ,GNB,15,13,28,42,under
11/28/1982,1982,SDG,DEN,30,20,50,40,over
11/28/1982,1982,SFO,NOR,20,23,43,38,over
11/28/1982,1982,SEA,PIT,16,0,16,43,under
11/28/1982,1982,WAS,PHI,13,9,22,42,under
11/29/1982,1982,TAM,MIA,23,17,40,33,over
12/2/1982,1982,RAM,SFO,24,30,54,42,over
12/5/1982,1982,CLT,CIN,17,20,37,38,under
12/5/1982,1982,CHI,NWE,26,13,39,36,over
12/5/1982,1982,CLE,SDG,13,30,43,44,under
12/5/1982,1982,DEN,ATL,27,34,61,42,over
12/5/1982,1982,GNB,BUF,33,21,54,38,over
12/5/1982,1982,RAI,SEA,28,23,51,40,over
12/5/1982,1982,MIA,MIN,22,14,36,38,under
12/5/1982,1982,NOR,TAM,10,13,23,35,under
12/5/1982,1982,NYG,OTI,17,14,31,35,under
12/5/1982,1982,PHI,CRD,20,23,43,39,over
12/5/1982,1982,PIT,KAN,35,14,49,41,over
12/5/1982,1982,WAS,DAL,10,24,34,42,under
12/6/1982,1982,DET,NYJ,13,28,41,39,over
12/11/1982,1982,NYG,PHI,23,7,30,37,under
12/11/1982,1982,SFO,SDG,37,41,78,47,over
12/12/1982,1982,ATL,NOR,35,0,35,41,under
12/12/1982,1982,BUF,PIT,13,0,13,40,under
12/12/1982,1982,CIN,CLE,23,10,33,44,under
12/12/1982,1982,GNB,DET,10,30,40,41,under
12/12/1982,1982,KAN,RAI,16,21,37,40,under
12/12/1982,1982,RAM,DEN,24,27,51,43,over
12/12/1982,1982,MIN,CLT,13,10,23,38,under
12/12/1982,1982,NWE,MIA,3,0,3,37,under
12/12/1982,1982,NYJ,TAM,32,17,49,35,over
12/12/1982,1982,SEA,CHI,20,14,34,35,under
12/12/1982,1982,CRD,WAS,7,12,19,42,under
12/13/1982,1982,OTI,DAL,7,37,44,38,over
12/18/1982,1982,RAI,RAM,37,31,68,47,over
12/18/1982,1982,MIA,NYJ,20,19,39,35,over
12/19/1982,1982,CLT,GNB,20,20,40,36,over
12/19/1982,1982,CHI,CRD,7,10,17,35,under
12/19/1982,1982,CLE,PIT,10,9,19,39,under
12/19/1982,1982,DAL,NOR,21,7,28,39,under
12/19/1982,1982,DEN,KAN,16,37,53,38,over
12/19/1982,1982,DET,MIN,31,34,65,38,over
12/19/1982,1982,PHI,OTI,35,14,49,35,over
12/19/1982,1982,SFO,ATL,7,17,24,50,under
12/19/1982,1982,SEA,NWE,0,16,16,33,under
12/19/1982,1982,TAM,BUF,24,23,47,34,over
12/19/1982,1982,WAS,NYG,15,14,29,36,under
12/20/1982,1982,SDG,CIN,50,34,84,50,over
12/26/1982,1982,ATL,GNB,7,38,45,47,under
12/26/1982,1982,CIN,SEA,24,10,34,40,under
12/26/1982,1982,DAL,PHI,20,24,44,41,over
12/26/1982,1982,OTI,CLE,14,20,34,38,under
12/26/1982,1982,KAN,SFO,13,26,39,41,under
12/26/1982,1982,RAI,DEN,27,10,37,48,under
12/26/1982,1982,RAM,CHI,26,34,60,42,over
12/26/1982,1982,MIN,NYJ,14,42,56,41,over
12/26/1982,1982,NOR,WAS,10,27,37,34,over
12/26/1982,1982,PIT,NWE,37,14,51,36,over
12/26/1982,1982,SDG,CLT,44,26,70,45,over
12/26/1982,1982,CRD,NYG,24,21,45,34,over
12/26/1982,1982,TAM,DET,23,21,44,36,over
12/27/1982,1982,MIA,BUF,27,10,37,36,over
1/2/1983,1982,CLT,MIA,7,34,41,36,over
1/2/1983,1982,DET,GNB,27,24,51,43,over
1/2/1983,1982,OTI,CIN,27,35,62,38,over
1/2/1983,1982,KAN,NYJ,37,13,50,42,over
1/2/1983,1982,NWE,BUF,30,19,49,36,over
1/2/1983,1982,NOR,ATL,35,6,41,41,under
1/2/1983,1982,PHI,NYG,24,26,50,36,over
1/2/1983,1982,PIT,CLE,37,21,58,38,over
1/2/1983,1982,SDG,RAI,34,41,75,54,over
1/2/1983,1982,SFO,RAM,20,21,41,51,under
1/2/1983,1982,SEA,DEN,13,11,24,40,under
1/2/1983,1982,TAM,CHI,26,23,49,36,over
1/2/1983,1982,WAS,CRD,28,0,28,33,under
1/3/1983,1982,MIN,DAL,31,27,58,47,over
1/30/1983,1982,MIA,WAS,17,27,44,36.5,over
9/3/1983,1983,SFO,PHI,17,22,39,40.5,under
9/4/1983,1983,BUF,MIA,0,12,12,36.5,under
9/4/1983,1983,CHI,ATL,17,20,37,38.5,under
9/4/1983,1983,CIN,RAI,10,20,30,42,under
9/4/1983,1983,CLE,MIN,21,27,48,41,over
9/4/1983,1983,OTI,GNB,38,41,79,40,over
9/4/1983,1983,KAN,SEA,17,13,30,36.5,under
9/4/1983,1983,NWE,CLT,23,29,52,38,over
9/4/1983,1983,NOR,CRD,28,17,45,37,over
9/4/1983,1983,NYG,RAM,6,16,22,38.5,under
9/4/1983,1983,PIT,DEN,10,14,24,39.5,under
9/4/1983,1983,SDG,NYJ,29,41,70,46,over
9/4/1983,1983,TAM,DET,0,11,11,38,under
9/5/1983,1983,WAS,DAL,30,31,61,41,over
9/8/1983,1983,MIN,SFO,17,48,65,42,over
9/11/1983,1983,ATL,NYG,13,16,29,36,under
9/11/1983,1983,CLT,DEN,10,17,27,35,under
9/11/1983,1983,CHI,TAM,17,10,27,35.5,under
9/11/1983,1983,CIN,BUF,6,10,16,36.5,under
9/11/1983,1983,DET,CLE,26,31,57,39,over
9/11/1983,1983,GNB,PIT,21,25,46,45,over
9/11/1983,1983,RAI,OTI,20,6,26,44,under
9/11/1983,1983,RAM,NOR,30,27,57,41,over
9/11/1983,1983,MIA,NWE,34,24,58,36,over
9/11/1983,1983,NYJ,SEA,10,17,27,39.5,under
9/11/1983,1983,PHI,WAS,13,23,36,40,under
9/11/1983,1983,CRD,DAL,17,34,51,42,over
9/12/1983,1983,KAN,SDG,14,17,31,46,under
9/15/1983,1983,CLE,CIN,17,7,24,40.5,under
9/18/1983,1983,BUF,CLT,28,23,51,33,over
9/18/1983,1983,DAL,NYG,28,13,41,37.5,over
9/18/1983,1983,DEN,PHI,10,13,23,34.5,under
9/18/1983,1983,DET,ATL,14,30,44,38.5,over
9/18/1983,1983,GNB,RAM,27,24,51,49.5,over
9/18/1983,1983,OTI,PIT,28,40,68,40,over
9/18/1983,1983,NWE,NYJ,23,13,36,44.5,under
9/18/1983,1983,NOR,CHI,34,31,65,36.5,over
9/18/1983,1983,SEA,SDG,34,31,65,43.5,over
9/18/1983,1983,CRD,SFO,27,42,69,45.5,over
9/18/1983,1983,TAM,MIN,16,19,35,35,under
9/18/1983,1983,WAS,KAN,27,12,39,38,over
9/19/1983,1983,RAI,MIA,27,14,41,39.5,over
9/25/1983,1983,CLT,CHI,22,19,41,37,over
9/25/1983,1983,BUF,OTI,30,13,43,39,over
9/25/1983,1983,DAL,NOR,21,20,41,46,under
9/25/1983,1983,DEN,RAI,7,22,29,34,under
9/25/1983,1983,MIA,KAN,14,6,20,37,under
9/25/1983,1983,MIN,DET,20,17,37,41,under
9/25/1983,1983,NYJ,RAM,27,24,51,46,over
9/25/1983,1983,PHI,CRD,11,14,25,43,under
9/25/1983,1983,PIT,NWE,23,28,51,45,over
9/25/1983,1983,SDG,CLE,24,30,54,52,over
9/25/1983,1983,SFO,ATL,24,20,44,48,under
9/25/1983,1983,SEA,WAS,17,27,44,41,over
9/25/1983,1983,TAM,CIN,17,23,40,33,over
9/26/1983,1983,NYG,GNB,27,3,30,42,under
10/2/1983,1983,ATL,PHI,24,28,52,37.5,over
10/2/1983,1983,CHI,DEN,31,14,45,34.5,over
10/2/1983,1983,CIN,CLT,31,34,65,40,over
10/2/1983,1983,CLE,SEA,9,24,33,44,under
10/2/1983,1983,GNB,TAM,55,14,69,42,over
10/2/1983,1983,KAN,CRD,38,14,52,37,over
10/2/1983,1983,RAM,DET,21,10,31,43.5,under
10/2/1983,1983,MIN,DAL,24,37,61,44.5,over
10/2/1983,1983,NWE,SFO,13,33,46,49.5,under
10/2/1983,1983,NOR,MIA,17,7,24,38.5,under
10/2/1983,1983,NYG,SDG,34,41,75,42.5,over
10/2/1983,1983,PIT,OTI,17,10,27,45,under
10/2/1983,1983,WAS,RAI,37,35,72,38.5,over
10/3/1983,1983,BUF,NYJ,10,34,44,44,under
10/9/1983,1983,ATL,NOR,17,19,36,44,under
10/9/1983,1983,CLT,NWE,12,7,19,44.5,under
10/9/1983,1983,CHI,MIN,14,23,37,44,under
10/9/1983,1983,CLE,NYJ,10,7,17,43.5,under
10/9/1983,1983,DAL,TAM,27,24,51,43,over
10/9/1983,1983,DET,GNB,38,14,52,48,over
10/9/1983,1983,OTI,DEN,14,26,40,37,over
10/9/1983,1983,RAI,KAN,21,20,41,40.5,over
10/9/1983,1983,MIA,BUF,35,38,73,34.5,over
10/9/1983,1983,NYG,PHI,13,17,30,37.5,under
10/9/1983,1983,SDG,SEA,28,21,49,51,under
10/9/1983,1983,SFO,RAM,7,10,17,48,under
10/9/1983,1983,CRD,WAS,14,38,52,43.5,over
10/10/1983,1983,CIN,PIT,14,24,38,43.5,under
10/16/1983,1983,CLT,BUF,7,30,37,39.5,under
10/16/1983,1983,DAL,PHI,37,7,44,43,over
10/16/1983,1983,DEN,CIN,24,17,41,36,over
10/16/1983,1983,DET,CHI,31,17,48,42.5,over
10/16/1983,1983,KAN,NYG,38,17,55,37.5,over
10/16/1983,1983,RAM,ATL,27,21,48,41,over
10/16/1983,1983,MIN,OTI,34,14,48,43,over
10/16/1983,1983,NWE,SDG,37,21,58,50,over
10/16/1983,1983,NOR,SFO,13,32,45,44.5,over
10/16/1983,1983,NYJ,MIA,14,32,46,40,over
10/16/1983,1983,PIT,CLE,44,17,61,39.5,over
10/16/1983,1983,SEA,RAI,38,36,74,43.5,over
10/16/1983,1983,TAM,CRD,27,34,61,39,over
10/17/1983,1983,GNB,WAS,48,47,95,52,over
10/23/1983,1983,CLT,MIA,7,21,28,39,under
10/23/1983,1983,BUF,NWE,0,31,31,42.5,under
10/23/1983,1983,CIN,CLE,28,21,49,42.5,over
10/23/1983,1983,DAL,RAI,38,40,78,46,over
10/23/1983,1983,DEN,SDG,14,6,20,47,under
10/23/1983,1983,GNB,MIN,17,20,37,52,under
10/23/1983,1983,OTI,KAN,10,13,23,43.5,under
10/23/1983,1983,RAM,SFO,35,45,80,45,over
10/23/1983,1983,NYJ,ATL,21,27,48,42.5,over
10/23/1983,1983,PHI,CHI,6,7,13,41,under
10/23/1983,1983,SEA,PIT,21,27,48,43.5,over
10/23/1983,1983,TAM,NOR,21,24,45,42,over
10/23/1983,1983,WAS,DET,38,17,55,43,over
10/24/1983,1983,CRD,NYG,20,20,40,44,under
10/30/1983,1983,ATL,NWE,24,13,37,44.5,under
10/30/1983,1983,BUF,NOR,27,21,48,43,over
10/30/1983,1983,CHI,DET,17,38,55,41.5,over
10/30/1983,1983,CIN,GNB,34,14,48,51,under
10/30/1983,1983,CLE,OTI,25,19,44,41,over
10/30/1983,1983,DEN,KAN,27,24,51,35,over
10/30/1983,1983,RAI,SEA,21,34,55,45.5,over
10/30/1983,1983,MIA,RAM,30,14,44,45,under
10/30/1983,1983,NYG,DAL,20,38,58,43.5,over
10/30/1983,1983,PHI,CLT,21,22,43,38,over
10/30/1983,1983,PIT,TAM,17,12,29,43.5,under
10/30/1983,1983,SFO,NYJ,13,27,40,47.5,under
10/30/1983,1983,CRD,MIN,41,31,72,46.5,over
10/31/1983,1983,SDG,WAS,24,27,51,52.5,under
11/6/1983,1983,GNB,CLE,35,21,56,53,over
11/6/1983,1983,OTI,CIN,14,55,69,45,over
11/6/1983,1983,KAN,RAI,20,28,48,45,over
11/6/1983,1983,RAM,CHI,21,14,35,44.5,under
11/6/1983,1983,MIN,TAM,12,17,29,44.5,under
11/6/1983,1983,NWE,BUF,21,7,28,43,under
11/6/1983,1983,NOR,ATL,27,10,37,45,under
11/6/1983,1983,NYJ,CLT,14,17,31,43,under
11/6/1983,1983,PHI,DAL,20,27,47,45,over
11/6/1983,1983,PIT,SDG,26,3,29,47,under
11/6/1983,1983,SFO,MIA,17,20,37,45,under
11/6/1983,1983,SEA,DEN,27,19,46,43,over
11/6/1983,1983,WAS,CRD,45,7,52,52,under
11/7/1983,1983,DET,NYG,15,9,24,44,under
11/13/1983,1983,CLT,PIT,13,24,37,36.5,over
11/13/1983,1983,CHI,PHI,17,14,31,37.5,under
11/13/1983,1983,CLE,TAM,20,0,20,39,under
11/13/1983,1983,OTI,DET,27,17,44,43.5,over
11/13/1983,1983,KAN,CIN,20,15,35,44,under
11/13/1983,1983,RAI,DEN,22,20,42,42,under
11/13/1983,1983,MIN,GNB,21,29,50,51,under
11/13/1983,1983,NWE,MIA,17,6,23,42,under
11/13/1983,1983,NYG,WAS,17,33,50,43.5,over
11/13/1983,1983,NYJ,BUF,17,24,41,41.5,under
11/13/1983,1983,SDG,DAL,24,23,47,45.5,over
11/13/1983,1983,SFO,NOR,27,0,27,40,under
11/13/1983,1983,CRD,SEA,33,28,61,46,over
11/14/1983,1983,ATL,RAM,13,36,49,42,over
11/20/1983,1983,ATL,SFO,28,24,52,43.5,over
11/20/1983,1983,BUF,RAI,24,27,51,42,over
11/20/1983,1983,CIN,OTI,38,10,48,44.5,over
11/20/1983,1983,DAL,KAN,41,21,62,47,over
11/20/1983,1983,DEN,SEA,38,27,65,39,over
11/20/1983,1983,GNB,DET,20,23,43,48.5,under
11/20/1983,1983,RAM,WAS,20,42,62,49,over
11/20/1983,1983,MIA,CLT,37,0,37,38,under
11/20/1983,1983,NWE,CLE,0,30,30,40.5,under
11/20/1983,1983,PHI,NYG,0,23,23,37,under
11/20/1983,1983,PIT,MIN,14,17,31,41,under
11/20/1983,1983,CRD,SDG,44,14,58,52.5,over
11/20/1983,1983,TAM,CHI,0,27,27,35,under
11/21/1983,1983,NOR,NYJ,28,31,59,43,over
11/24/1983,1983,DAL,CRD,35,17,52,54.5,under
11/24/1983,1983,DET,PIT,45,3,48,40.5,over
