game_id,date,team_id,opp_team_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO,avg_opp_first_downs,avg_opp_total_yds,avg_opp_pass_yds,avg_opp_rush_yds,avg_opp_TO
9102017WAS,September 10,PHI,WAS,20.705882352941178,338.47058823529414,228.41176470588235,110.05882352941177,1.2941176470588236,18.58823529411765,338.11764705882354,237.1764705882353,100.94117647058823,1.7647058823529411
9172017KAN,September 17,PHI,KAN,20.941176470588236,338.6470588235294,230.11764705882354,108.52941176470588,1.411764705882353,18.705882352941178,341.4117647058824,240.94117647058823,100.47058823529412,1.7058823529411764
9242017PHI,September 24,PHI,NYG,21.11764705882353,343.0,229.0,114.0,1.4705882352941178,19.0,349.11764705882354,249.52941176470588,99.58823529411765,1.6470588235294117
1012017SDG,October 1,PHI,SDG,21.176470588235293,344.6470588235294,225.41176470588235,119.23529411764706,1.4705882352941178,19.176470588235293,357.88235294117646,256.5882352941176,101.29411764705883,1.588235294117647
1082017PHI,October 8,PHI,CRD,21.235294117647058,348.94117647058823,229.35294117647058,119.58823529411765,1.411764705882353,18.88235294117647,361.5882352941176,263.1764705882353,98.41176470588235,1.588235294117647
10122017CAR,October 12,PHI,CAR,21.41176470588235,353.11764705882354,233.11764705882354,120.0,1.4705882352941178,18.705882352941178,350.52941176470586,260.94117647058823,89.58823529411765,1.7058823529411764
10232017PHI,October 23,PHI,WAS,21.88235294117647,360.88235294117646,239.35294117647058,121.52941176470588,1.2941176470588236,18.764705882352942,354.1764705882353,265.6470588235294,88.52941176470588,1.5294117647058822
10292017PHI,October 29,PHI,SFO,21.764705882352942,361.6470588235294,239.23529411764707,122.41176470588235,1.2941176470588236,18.058823529411764,341.11764705882354,258.05882352941177,83.05882352941177,1.588235294117647
1152017PHI,November 5,PHI,DEN,22.0,360.2352941176471,231.88235294117646,128.35294117647058,1.2352941176470589,17.941176470588236,336.6470588235294,254.7058823529412,81.94117647058823,1.588235294117647
11192017DAL,November 19,PHI,DAL,21.529411764705884,357.52941176470586,228.76470588235293,128.76470588235293,1.1764705882352942,18.11764705882353,332.05882352941177,246.35294117647058,85.70588235294117,1.7647058823529411
11262017PHI,November 26,PHI,CHI,21.764705882352942,364.11764705882354,231.64705882352942,132.47058823529412,1.2352941176470589,17.529411764705884,314.47058823529414,237.35294117647058,77.11764705882354,1.8823529411764706
1232017SEA,December 3,PHI,SEA,22.058823529411764,371.94117647058823,238.47058823529412,133.47058823529412,1.2941176470588236,17.235294117647058,309.94117647058823,231.23529411764707,78.70588235294117,1.8823529411764706
