schedule_date,schedule_season,home_id,away_id,weather_temperature,weather_wind_mph,score_home,score_away,total_score,over_under_line,label
10/14/2012,2012,CLE,CIN,75.0,18.0,34,24,58,42,over
10/14/2012,2012,HTX,GNB,81.0,7.0,24,42,66,46.5,over
10/14/2012,2012,MIA,RAM,85.0,2.0,17,14,31,38,under
10/14/2012,2012,NYJ,CLT,70.0,11.0,35,9,44,44,under
10/14/2012,2012,PHI,DET,73.0,14.0,23,26,49,47.5,over
10/14/2012,2012,SFO,NYG,77.0,7.0,3,26,29,46.5,under
10/14/2012,2012,SEA,NWE,63.0,9.0,24,23,47,42.5,over
10/14/2012,2012,TAM,KAN,88.0,9.0,38,10,48,39.5,over
10/14/2012,2012,WAS,MIN,74.0,12.0,38,26,64,44,over
10/15/2012,2012,SDG,DEN,78.0,7.0,24,35,59,47.5,over
10/18/2012,2012,SFO,SEA,80.0,6.0,13,6,19,37.5,under
10/21/2012,2012,BUF,OTI,55.0,14.0,34,35,69,46.5,over
10/21/2012,2012,CAR,DAL,67.0,8.0,14,19,33,45,under
10/21/2012,2012,CIN,PIT,55.0,1.0,17,24,41,45.5,under
10/21/2012,2012,HTX,RAV,84.0,11.0,43,13,56,47.5,over
10/21/2012,2012,CLT,CLE,72.0,0.0,17,13,30,46.5,under
10/21/2012,2012,MIN,CRD,72.0,0.0,21,14,35,39.5,under
10/21/2012,2012,NWE,NYJ,62.0,5.0,29,26,55,47,over
10/21/2012,2012,NYG,WAS,67.0,15.0,27,23,50,51.5,under
10/21/2012,2012,RAI,JAX,63.0,11.0,26,23,49,44,over
10/21/2012,2012,RAM,GNB,72.0,0.0,20,30,50,45,over
10/21/2012,2012,TAM,NOR,81.0,8.0,28,35,63,49.5,over
10/22/2012,2012,CHI,DET,66.0,9.0,13,7,20,47,under
10/25/2012,2012,MIN,TAM,72.0,0.0,17,36,53,43,over
10/28/2012,2012,CHI,CAR,49.0,18.0,23,22,45,41.5,over
10/28/2012,2012,CLE,SDG,45.0,18.0,7,6,13,41,under
10/28/2012,2012,DAL,NYG,63.0,7.0,24,29,53,48,over
10/28/2012,2012,DEN,NOR,59.0,5.0,34,14,48,55,under
10/28/2012,2012,DET,SEA,72.0,0.0,28,24,52,42.5,over
10/28/2012,2012,GNB,JAX,45.0,7.0,24,15,39,45.5,under
10/28/2012,2012,KAN,RAI,51.0,3.0,16,26,42,42.5,under
10/28/2012,2012,NYJ,MIA,59.0,8.0,9,30,39,39,under
10/28/2012,2012,PHI,ATL,58.0,13.0,17,30,47,43,over
10/28/2012,2012,PIT,WAS,45.0,8.0,27,12,39,44,under
10/28/2012,2012,RAM,NWE,49.0,9.0,7,45,52,46,over
10/28/2012,2012,OTI,CLT,57.0,12.0,13,19,32,47,under
10/29/2012,2012,CRD,SFO,72.0,0.0,3,24,27,38.5,under
11/1/2012,2012,SDG,KAN,63.0,3.0,31,13,44,41,over
11/4/2012,2012,ATL,DAL,72.0,0.0,19,13,32,47.5,under
11/4/2012,2012,CIN,DEN,48.0,3.0,23,31,54,47.5,over
11/4/2012,2012,CLE,RAV,41.0,8.0,15,25,40,44,under
11/4/2012,2012,GNB,CRD,39.0,7.0,31,17,48,43.5,over
11/4/2012,2012,HTX,BUF,79.0,6.0,21,9,30,48,under
11/4/2012,2012,CLT,MIA,72.0,0.0,23,20,43,43.5,under
11/4/2012,2012,JAX,DET,81.0,9.0,14,31,45,44,over
11/4/2012,2012,NYG,PIT,45.0,9.0,20,24,44,47.5,under
11/4/2012,2012,RAI,TAM,73.0,7.0,32,42,74,47.5,over
11/4/2012,2012,SEA,MIN,61.0,5.0,30,20,50,38.5,over
11/4/2012,2012,OTI,CHI,51.0,6.0,20,51,71,43.5,over
11/4/2012,2012,WAS,CAR,50.0,3.0,13,21,34,48.5,under
11/5/2012,2012,NOR,PHI,72.0,0.0,28,13,41,52,under
11/8/2012,2012,JAX,CLT,47.0,0.0,10,27,37,43.5,under
11/11/2012,2012,RAV,RAI,69.0,6.0,55,20,75,47.5,over
11/11/2012,2012,CAR,DEN,71.0,7.0,14,36,50,47,over
11/11/2012,2012,CHI,HTX,54.0,8.0,6,13,19,40,under
11/11/2012,2012,CIN,NYG,69.0,14.0,31,13,44,47.5,under
11/11/2012,2012,MIA,OTI,79.0,2.0,3,37,40,44,under
11/11/2012,2012,MIN,DET,72.0,0.0,34,24,58,45.5,over
11/11/2012,2012,NWE,BUF,64.0,8.0,37,31,68,54,over
11/11/2012,2012,NOR,ATL,72.0,0.0,31,27,58,54,over
11/11/2012,2012,PHI,DAL,63.0,7.0,23,38,61,44.5,over
11/11/2012,2012,SFO,RAM,60.0,5.0,24,24,48,38,over
11/11/2012,2012,SEA,NYJ,48.0,2.0,28,7,35,38.5,under
11/11/2012,2012,TAM,SDG,80.0,6.0,34,24,58,47,over
11/12/2012,2012,PIT,KAN,45.0,11.0,16,13,29,40,under
11/15/2012,2012,BUF,MIA,36.0,5.0,19,14,33,46,under
11/18/2012,2012,ATL,CRD,72.0,0.0,23,19,42,44,under
11/18/2012,2012,CAR,TAM,55.0,9.0,21,27,48,47,over
11/18/2012,2012,DAL,CLE,63.0,5.0,23,20,43,43.5,under
11/18/2012,2012,DEN,SDG,63.0,3.0,30,23,53,48,over
11/18/2012,2012,DET,GNB,72.0,0.0,20,24,44,53.5,under
11/18/2012,2012,HTX,JAX,70.0,7.0,43,37,80,40.5,over
11/18/2012,2012,KAN,CIN,60.0,12.0,6,28,34,42.5,under
11/18/2012,2012,NWE,CLT,42.0,1.0,59,24,83,55,over
11/18/2012,2012,RAI,NOR,62.0,3.0,17,38,55,56,under
11/18/2012,2012,PIT,RAV,46.0,6.0,10,13,23,40.5,under
11/18/2012,2012,RAM,NYJ,72.0,0.0,13,27,40,38.5,over
11/18/2012,2012,WAS,PHI,52.0,9.0,31,6,37,46,under
11/19/2012,2012,SFO,CHI,64.0,2.0,32,7,39,35,over
11/22/2012,2012,DAL,WAS,75.0,14.0,31,38,69,47.5,over
11/22/2012,2012,DET,HTX,72.0,0.0,31,34,65,49,over
11/22/2012,2012,NYJ,NWE,46.0,2.0,19,49,68,48.5,over
11/25/2012,2012,CRD,RAM,72.0,0.0,17,31,48,36.5,over
11/25/2012,2012,CHI,MIN,41.0,5.0,28,10,38,39,under
11/25/2012,2012,CIN,RAI,45.0,9.0,34,10,44,51,under
11/25/2012,2012,CLE,PIT,38.0,12.0,20,14,34,33.5,over
11/25/2012,2012,CLT,BUF,72.0,0.0,20,13,33,51.5,under
11/25/2012,2012,JAX,OTI,63.0,0.0,24,19,43,45,under
11/25/2012,2012,KAN,DEN,54.0,5.0,9,17,26,42.5,under
11/25/2012,2012,MIA,SEA,74.0,6.0,24,21,45,38,over
11/25/2012,2012,NOR,SFO,72.0,0.0,21,31,52,50,over
11/25/2012,2012,NYG,GNB,37.0,11.0,38,10,48,51.5,under
11/25/2012,2012,SDG,RAV,62.0,4.0,13,16,29,47,under
11/25/2012,2012,TAM,ATL,65.0,7.0,23,24,47,51.5,under
11/26/2012,2012,PHI,CAR,37.0,2.0,22,30,52,42,over
11/29/2012,2012,ATL,NOR,72.0,0.0,23,13,36,55,under
12/2/2012,2012,RAV,PIT,57.0,9.0,20,23,43,36.5,over
12/2/2012,2012,BUF,JAX,52.0,13.0,34,18,52,42,over
12/2/2012,2012,CHI,SEA,61.0,4.0,17,23,40,37,over
12/2/2012,2012,DAL,PHI,77.0,8.0,38,33,71,44,over
12/2/2012,2012,DEN,TAM,64.0,4.0,31,23,54,50,over
12/2/2012,2012,DET,CLT,72.0,0.0,33,35,68,51,over
12/2/2012,2012,GNB,MIN,45.0,8.0,23,14,37,47,under
12/2/2012,2012,KAN,CAR,61.0,0.0,27,21,48,41,over
12/2/2012,2012,MIA,NWE,78.0,13.0,16,23,39,51.5,under
12/2/2012,2012,NYJ,CRD,46.0,4.0,7,6,13,36.5,under
12/2/2012,2012,RAI,CLE,62.0,2.0,17,20,37,39.5,under
12/2/2012,2012,SDG,CIN,66.0,4.0,13,20,33,46,under
12/2/2012,2012,RAM,SFO,72.0,0.0,16,13,29,41,under
12/2/2012,2012,OTI,HTX,71.0,12.0,10,24,34,47,under
12/3/2012,2012,WAS,NYG,60.0,1.0,17,16,33,50,under
12/6/2012,2012,RAI,DEN,57.0,7.0,13,26,39,47,under
12/9/2012,2012,BUF,RAM,37.0,11.0,12,15,27,42.5,under
12/9/2012,2012,CAR,ATL,70.0,5.0,30,20,50,47,over
12/9/2012,2012,CIN,DAL,54.0,6.0,19,20,39,46,under
12/9/2012,2012,CLE,KAN,44.0,5.0,30,7,37,38,under
12/9/2012,2012,GNB,DET,33.0,9.0,27,20,47,49,under
12/9/2012,2012,CLT,OTI,72.0,0.0,27,23,50,47,over
12/9/2012,2012,JAX,NYJ,69.0,5.0,10,17,27,39,under
12/9/2012,2012,MIN,CHI,72.0,0.0,21,14,35,40.5,under
12/9/2012,2012,NYG,NOR,43.0,3.0,52,27,79,51.5,over
12/9/2012,2012,PIT,SDG,51.0,6.0,24,34,58,38,over
12/9/2012,2012,SFO,MIA,64.0,3.0,27,13,40,38.5,over
12/9/2012,2012,SEA,CRD,48.0,8.0,58,0,58,36,over
12/9/2012,2012,TAM,PHI,73.0,1.0,21,23,44,48,under
12/9/2012,2012,WAS,RAV,51.0,8.0,31,28,59,48,over
12/10/2012,2012,NWE,HTX,59.0,7.0,42,14,56,51,over
12/13/2012,2012,PHI,CIN,40.0,3.0,13,34,47,45,over
12/16/2012,2012,CRD,DET,72.0,0.0,38,10,48,43.5,over
12/16/2012,2012,ATL,NYG,72.0,0.0,34,0,34,50,under
12/16/2012,2012,RAV,DEN,64.0,7.0,17,34,51,48,over
12/16/2012,2012,BUF,SEA,72.0,0.0,17,50,67,44,over
12/16/2012,2012,CHI,GNB,44.0,9.0,13,21,34,43.5,under
12/16/2012,2012,CLE,WAS,59.0,9.0,21,38,59,40.5,over
12/16/2012,2012,DAL,PIT,72.0,6.0,27,24,51,46,over
12/16/2012,2012,HTX,CLT,64.0,10.0,29,17,46,48,under
12/16/2012,2012,MIA,JAX,80.0,9.0,24,3,27,38,under
12/16/2012,2012,NWE,SFO,37.0,5.0,34,41,75,47.5,over
12/16/2012,2012,NOR,TAM,72.0,0.0,41,0,41,55,under
12/16/2012,2012,RAI,KAN,56.0,5.0,15,0,15,44,under
12/16/2012,2012,SDG,CAR,59.0,6.0,7,31,38,45.5,under
12/16/2012,2012,RAM,MIN,72.0,0.0,22,36,58,39.5,over
12/17/2012,2012,OTI,NYJ,54.0,11.0,14,10,24,42,under
12/22/2012,2012,DET,ATL,72.0,0.0,18,31,49,50.5,under
12/23/2012,2012,CRD,CHI,72.0,0.0,13,28,41,36.5,over
12/23/2012,2012,RAV,NYG,51.0,7.0,33,14,47,47,under
12/23/2012,2012,CAR,RAI,53.0,5.0,17,6,23,47,under
12/23/2012,2012,DAL,NOR,64.0,8.0,31,34,65,54.5,over
12/23/2012,2012,DEN,CLE,51.0,3.0,34,12,46,44,over
12/23/2012,2012,GNB,OTI,24.0,9.0,55,7,62,44.5,over
12/23/2012,2012,HTX,MIN,75.0,12.0,6,23,29,43.5,under
12/23/2012,2012,JAX,NWE,60.0,0.0,16,23,39,51,under
12/23/2012,2012,KAN,CLT,36.0,6.0,13,20,33,41.5,under
12/23/2012,2012,MIA,BUF,73.0,9.0,24,10,34,43,under
12/23/2012,2012,NYJ,SDG,41.0,8.0,17,27,44,38,over
12/23/2012,2012,PHI,WAS,44.0,9.0,20,27,47,46,over
12/23/2012,2012,PIT,CIN,38.0,12.0,10,13,23,40,under
12/23/2012,2012,SEA,SFO,45.0,3.0,42,13,55,40.5,over
12/23/2012,2012,TAM,RAM,63.0,8.0,13,28,41,44,under
12/30/2012,2012,ATL,TAM,72.0,0.0,17,22,39,46,under
12/30/2012,2012,BUF,NYJ,28.0,8.0,28,9,37,41,under
12/30/2012,2012,CIN,RAV,28.0,8.0,23,17,40,42.5,under
12/30/2012,2012,DEN,KAN,35.0,13.0,38,3,41,41.5,under
12/30/2012,2012,DET,CHI,72.0,0.0,24,26,50,46,over
12/30/2012,2012,CLT,HTX,72.0,0.0,28,16,44,47,under
12/30/2012,2012,MIN,GNB,72.0,0.0,37,34,71,46,over
12/30/2012,2012,NWE,MIA,28.0,13.0,28,0,28,46.5,under
12/30/2012,2012,NOR,CAR,72.0,0.0,38,44,82,54,over
12/30/2012,2012,NYG,PHI,34.0,21.0,42,7,49,44.5,over
12/30/2012,2012,PIT,CLE,28.0,13.0,24,10,34,36,under
12/30/2012,2012,SDG,RAI,54.0,5.0,24,21,45,41.5,over
12/30/2012,2012,SFO,CRD,53.0,5.0,27,13,40,39.5,over
12/30/2012,2012,SEA,RAM,42.0,4.0,20,13,33,42.5,under
12/30/2012,2012,OTI,JAX,39.0,4.0,38,20,58,42,over
12/30/2012,2012,WAS,DAL,37.0,9.0,28,18,46,49,under
1/5/2013,2012,GNB,MIN,,,24,10,34,44.5,under
1/5/2013,2012,HTX,CIN,,,19,13,32,42.5,under
1/6/2013,2012,RAV,CLT,,,24,9,33,47,under
1/6/2013,2012,WAS,SEA,,,14,24,38,45,under
1/12/2013,2012,DEN,RAV,,,35,38,73,44.5,over
1/12/2013,2012,SFO,GNB,,,45,31,76,45.5,over
1/13/2013,2012,ATL,SEA,72.0,0.0,30,28,58,47,over
1/13/2013,2012,NWE,HTX,,,41,28,69,51,over
1/20/2013,2012,ATL,SFO,72.0,0.0,24,28,52,49,over
1/20/2013,2012,NWE,RAV,,,13,28,41,51.5,under
2/3/2013,2012,SFO,RAV,72.0,0.0,31,34,65,48,over
9/5/2013,2013,DEN,RAV,83.0,7.0,49,27,76,49.5,over
9/8/2013,2013,BUF,NWE,65.0,6.0,21,23,44,51.5,under
9/8/2013,2013,CAR,SEA,87.0,7.0,7,12,19,45,under
9/8/2013,2013,CHI,CIN,77.0,13.0,24,21,45,42,over
9/8/2013,2013,CLE,MIA,72.0,16.0,10,23,33,40.5,under
9/8/2013,2013,DAL,NYG,72.0,0.0,36,31,67,50,over
9/8/2013,2013,DET,MIN,72.0,0.0,34,24,58,47.5,over
9/8/2013,2013,CLT,RAI,72.0,0.0,21,17,38,45.5,under
9/8/2013,2013,JAX,KAN,87.0,10.0,2,28,30,43,under
9/8/2013,2013,NOR,ATL,72.0,0.0,23,17,40,56,under
9/8/2013,2013,NYJ,TAM,82.0,9.0,18,17,35,39,under
9/8/2013,2013,PIT,OTI,74.0,9.0,9,16,25,42,under
9/8/2013,2013,SFO,GNB,69.0,6.0,34,28,62,48.5,over
9/8/2013,2013,RAM,CRD,72.0,0.0,27,24,51,41.5,over
9/9/2013,2013,SDG,HTX,70.0,3.0,28,31,59,45.5,over
9/9/2013,2013,WAS,PHI,80.0,9.0,27,33,60,53.5,over
9/12/2013,2013,NWE,NYJ,72.0,8.0,13,10,23,43.5,under
9/15/2013,2013,CRD,DET,72.0,0.0,25,21,46,48.5,under
9/15/2013,2013,ATL,RAM,72.0,0.0,31,24,55,47.5,over
9/15/2013,2013,RAV,CLE,78.0,6.0,14,6,20,44,under
9/15/2013,2013,BUF,CAR,66.0,10.0,24,23,47,43.5,over
9/15/2013,2013,CHI,MIN,62.0,6.0,31,30,61,42,over
9/15/2013,2013,GNB,WAS,62.0,4.0,38,20,58,50,over
9/15/2013,2013,HTX,OTI,91.0,9.0,30,24,54,43,over
9/15/2013,2013,CLT,MIA,72.0,0.0,20,24,44,44,under
9/15/2013,2013,KAN,DAL,79.0,6.0,17,16,33,46,under
9/15/2013,2013,NYG,DEN,70.0,3.0,23,41,64,55.5,over
9/15/2013,2013,RAI,JAX,76.0,9.0,19,9,28,40,under
9/15/2013,2013,PHI,SDG,72.0,7.0,30,33,63,54,over
9/15/2013,2013,SEA,SFO,64.0,6.0,29,3,32,44.5,under
9/15/2013,2013,TAM,NOR,93.0,8.0,14,16,30,48.5,under
9/16/2013,2013,CIN,PIT,62.0,5.0,20,10,30,41,under
9/19/2013,2013,PHI,KAN,73.0,5.0,16,26,42,51,under
9/22/2013,2013,RAV,HTX,73.0,9.0,30,9,39,44.5,under
9/22/2013,2013,CAR,NYG,77.0,15.0,38,0,38,47,under
9/22/2013,2013,CIN,GNB,67.0,7.0,34,30,64,50.5,over
9/22/2013,2013,DAL,RAM,72.0,0.0,31,7,38,47,under
9/22/2013,2013,MIA,ATL,89.0,8.0,27,23,50,46,over
9/22/2013,2013,MIN,CLE,72.0,0.0,27,31,58,40.5,over
9/22/2013,2013,NWE,TAM,72.0,9.0,23,3,26,45,under
9/22/2013,2013,NOR,CRD,72.0,0.0,31,7,38,49.5,under
9/22/2013,2013,NYJ,BUF,67.0,9.0,27,20,47,41,over
9/22/2013,2013,PIT,CHI,56.0,5.0,23,40,63,41,over
9/22/2013,2013,SFO,CLT,66.0,5.0,7,27,34,47,under
9/22/2013,2013,SEA,JAX,61.0,17.0,45,17,62,39.5,over
9/22/2013,2013,OTI,SDG,76.0,7.0,20,17,37,43.5,under
9/22/2013,2013,WAS,DET,72.0,8.0,20,27,47,49.5,under
9/23/2013,2013,DEN,RAI,64.0,16.0,37,21,58,50,over
9/26/2013,2013,RAM,SFO,72.0,0.0,11,35,46,43.5,over
9/29/2013,2013,ATL,NWE,72.0,0.0,23,30,53,50,over
9/29/2013,2013,BUF,RAV,74.0,8.0,23,20,43,45,under
9/29/2013,2013,CLE,CIN,73.0,9.0,17,6,23,42.5,under
9/29/2013,2013,DEN,PHI,76.0,8.0,52,20,72,59,over
9/29/2013,2013,DET,CHI,72.0,0.0,40,32,72,49.5,over
9/29/2013,2013,HTX,SEA,82.0,9.0,20,23,43,41,over
9/29/2013,2013,JAX,CLT,80.0,12.0,3,37,40,42.5,under
9/29/2013,2013,KAN,NYG,73.0,5.0,31,7,38,44,under
9/29/2013,2013,MIN,PIT,54.0,11.0,34,27,61,41.5,over
9/29/2013,2013,RAI,WAS,77.0,5.0,14,24,38,46,under
9/29/2013,2013,SDG,DAL,80.0,7.0,30,21,51,48,over
9/29/2013,2013,TAM,CRD,84.0,7.0,10,13,23,40,under
9/29/2013,2013,OTI,NYJ,74.0,4.0,38,13,51,40.5,over
9/30/2013,2013,NOR,MIA,72.0,0.0,38,17,55,49,over
10/3/2013,2013,CLE,BUF,75.0,8.0,37,24,61,41,over
10/6/2013,2013,CRD,CAR,72.0,0.0,22,6,28,42.5,under
10/6/2013,2013,CHI,NOR,61.0,12.0,18,26,44,51.5,under
10/6/2013,2013,CIN,NWE,74.0,7.0,13,6,19,45.5,under
10/6/2013,2013,DAL,DEN,72.0,0.0,48,51,99,57.5,over
10/6/2013,2013,GNB,DET,61.0,12.0,22,9,31,55,under
10/6/2013,2013,CLT,SEA,72.0,0.0,34,28,62,44,over
10/6/2013,2013,MIA,RAV,87.0,6.0,23,26,49,43,over
10/6/2013,2013,NYG,PHI,69.0,9.0,21,36,57,54,over
10/6/2013,2013,RAI,SDG,70.0,2.0,27,17,44,47,under
10/6/2013,2013,SFO,HTX,76.0,9.0,34,3,37,44,under
10/6/2013,2013,RAM,JAX,72.0,0.0,34,20,54,41,over
10/6/2013,2013,OTI,KAN,74.0,6.0,17,26,43,38.5,over
10/7/2013,2013,ATL,NYJ,72.0,0.0,28,30,58,45,over
10/10/2013,2013,CHI,NYG,63.0,6.0,27,21,48,48,under
10/13/2013,2013,RAV,GNB,68.0,10.0,17,19,36,48,under
10/13/2013,2013,BUF,CIN,68.0,5.0,24,27,51,41,over
10/13/2013,2013,CLE,DET,67.0,8.0,17,31,48,43.5,over
10/13/2013,2013,DAL,WAS,72.0,0.0,31,16,47,51.5,under
10/13/2013,2013,DEN,JAX,59.0,7.0,35,19,54,52,over
10/13/2013,2013,HTX,RAM,76.0,5.0,13,38,51,42.5,over
10/13/2013,2013,KAN,RAI,70.0,7.0,24,7,31,41.5,under
10/13/2013,2013,MIN,CAR,72.0,0.0,10,35,45,44.5,over
10/13/2013,2013,NWE,NOR,59.0,7.0,30,27,57,50,over
10/13/2013,2013,NYJ,PIT,65.0,10.0,6,19,25,41,under
10/13/2013,2013,SFO,CRD,67.0,5.0,32,20,52,41,over
10/13/2013,2013,SEA,OTI,57.0,4.0,20,13,33,41.5,under
10/13/2013,2013,TAM,PHI,84.0,4.0,20,31,51,44,over
10/14/2013,2013,SDG,CLT,69.0,3.0,19,9,28,50.5,under
10/17/2013,2013,CRD,SEA,72.0,0.0,22,34,56,41.5,over
10/20/2013,2013,ATL,TAM,72.0,0.0,31,23,54,43,over
10/20/2013,2013,CAR,RAM,68.0,4.0,30,15,45,42,over
10/20/2013,2013,DET,CIN,72.0,0.0,24,27,51,46,over
10/20/2013,2013,GNB,CLE,46.0,8.0,31,13,44,45,under
10/20/2013,2013,CLT,DEN,72.0,0.0,39,33,72,55.5,over
10/20/2013,2013,JAX,SDG,77.0,7.0,6,24,30,44.5,under
10/20/2013,2013,KAN,HTX,70.0,15.0,17,16,33,39,under
10/20/2013,2013,MIA,BUF,87.0,5.0,21,23,44,44.5,under
10/20/2013,2013,NYJ,NWE,65.0,12.0,30,27,57,43,over
10/20/2013,2013,PHI,DAL,62.0,13.0,3,17,20,55,under
10/20/2013,2013,PIT,RAV,57.0,7.0,19,16,35,41,under
10/20/2013,2013,OTI,SFO,68.0,4.0,17,31,48,40.5,over
10/20/2013,2013,WAS,CHI,62.0,8.0,45,41,86,48,over
10/21/2013,2013,NYG,MIN,57.0,7.0,23,7,30,47,under
10/24/2013,2013,TAM,CAR,70.0,5.0,13,31,44,38.5,over
10/27/2013,2013,CRD,ATL,72.0,0.0,27,13,40,46.5,under
10/27/2013,2013,CIN,NYJ,57.0,3.0,49,9,58,41.5,over
10/27/2013,2013,DEN,WAS,69.0,8.0,45,21,66,58,over
10/27/2013,2013,DET,DAL,72.0,0.0,31,30,61,50.5,over
10/27/2013,2013,JAX,SFO,73.0,13.0,10,42,52,40,over
10/27/2013,2013,KAN,CLE,61.0,9.0,23,17,40,39,over
10/27/2013,2013,MIN,GNB,72.0,0.0,31,44,75,47,over
10/27/2013,2013,NWE,MIA,53.0,14.0,27,17,44,45,under
10/27/2013,2013,NOR,BUF,72.0,0.0,35,17,52,48,over
10/27/2013,2013,RAI,PIT,59.0,17.0,21,18,39,40.5,under
10/27/2013,2013,PHI,NYG,58.0,13.0,7,15,22,49.5,under
10/28/2013,2013,RAM,SEA,72.0,0.0,9,14,23,43.5,under
10/31/2013,2013,MIA,CIN,79.0,8.0,22,20,42,42,under
11/3/2013,2013,BUF,KAN,38.0,7.0,13,23,36,41,under
11/3/2013,2013,CAR,ATL,62.0,12.0,34,10,44,47,under
11/3/2013,2013,CLE,RAV,46.0,9.0,24,18,42,42,under
11/3/2013,2013,DAL,MIN,72.0,0.0,27,23,50,50.5,under
11/3/2013,2013,HTX,CLT,60.0,8.0,24,27,51,44,over
11/3/2013,2013,NWE,PIT,44.0,6.0,55,31,86,43,over
11/3/2013,2013,NYJ,NOR,53.0,8.0,26,20,46,46,under
11/3/2013,2013,RAI,PHI,62.0,6.0,20,49,69,45.5,over
11/3/2013,2013,SEA,TAM,52.0,4.0,27,24,51,40.5,over
11/3/2013,2013,RAM,OTI,72.0,0.0,21,28,49,40.5,over
11/3/2013,2013,WAS,SDG,57.0,20.0,30,24,54,48.5,over
11/4/2013,2013,GNB,CHI,49.0,6.0,20,27,47,50.5,under
11/7/2013,2013,MIN,WAS,72.0,0.0,34,27,61,48,over
11/10/2013,2013,CRD,HTX,72.0,0.0,27,24,51,42,over
11/10/2013,2013,ATL,SEA,72.0,0.0,10,33,43,47,under
11/10/2013,2013,RAV,CIN,62.0,17.0,20,17,37,43.5,under
11/10/2013,2013,CHI,DET,47.0,6.0,19,21,40,52,under
11/10/2013,2013,GNB,PHI,46.0,9.0,13,27,40,47,under
11/10/2013,2013,CLT,RAM,72.0,0.0,8,38,46,43,over
11/10/2013,2013,NOR,DAL,72.0,0.0,49,17,66,53.5,over
11/10/2013,2013,NYG,RAI,53.0,14.0,24,20,44,41,over
11/10/2013,2013,PIT,BUF,46.0,21.0,23,10,33,43,under
11/10/2013,2013,SDG,DEN,78.0,6.0,20,28,48,57,under
11/10/2013,2013,SFO,CAR,62.0,6.0,9,10,19,42.5,under
11/10/2013,2013,OTI,JAX,65.0,6.0,27,29,56,42,over
11/11/2013,2013,TAM,MIA,73.0,5.0,22,19,41,39.5,over
11/14/2013,2013,OTI,CLT,44.0,5.0,27,30,57,42,over
11/17/2013,2013,BUF,NYJ,62.0,17.0,37,14,51,39.5,over
11/17/2013,2013,CHI,RAV,68.0,24.0,23,20,43,41,over
11/17/2013,2013,CIN,CLE,64.0,7.0,41,20,61,40,over
11/17/2013,2013,DEN,KAN,43.0,6.0,27,17,44,49,under
11/17/2013,2013,HTX,RAI,85.0,3.0,23,28,51,40.5,over
11/17/2013,2013,JAX,CRD,79.0,8.0,14,27,41,40.5,over
11/17/2013,2013,MIA,SDG,81.0,8.0,20,16,36,44.5,under
11/17/2013,2013,NOR,SFO,72.0,0.0,23,20,43,49.5,under
11/17/2013,2013,NYG,GNB,61.0,2.0,27,13,40,40.5,under
11/17/2013,2013,PHI,WAS,67.0,7.0,24,16,40,54,under
11/17/2013,2013,PIT,DET,60.0,12.0,37,27,64,45,over
11/17/2013,2013,SEA,MIN,50.0,5.0,41,20,61,45,over
11/17/2013,2013,TAM,ATL,79.0,6.0,41,28,69,43.5,over
11/18/2013,2013,CAR,NWE,59.0,8.0,24,20,44,45.5,under
11/21/2013,2013,ATL,NOR,72.0,0.0,13,17,30,52.5,under
11/24/2013,2013,CRD,CLT,72.0,0.0,40,11,51,44.5,over
11/24/2013,2013,RAV,NYJ,34.0,26.0,19,3,22,38.5,under
11/24/2013,2013,CLE,PIT,33.0,31.0,11,27,38,39,under
11/24/2013,2013,DET,TAM,72.0,0.0,21,24,45,48,under
11/24/2013,2013,GNB,MIN,20.0,10.0,26,26,52,44.5,over
11/24/2013,2013,HTX,JAX,50.0,9.0,6,13,19,43.5,under
11/24/2013,2013,KAN,SDG,28.0,4.0,38,41,79,42.5,over
11/24/2013,2013,MIA,CAR,82.0,17.0,16,20,36,40.5,under
11/24/2013,2013,NWE,DEN,23.0,22.0,34,31,65,53,over
11/24/2013,2013,NYG,DAL,26.0,7.0,21,24,45,44,over
11/24/2013,2013,RAI,OTI,59.0,5.0,19,23,42,42,under
11/24/2013,2013,RAM,CHI,72.0,0.0,42,21,63,45,over
11/25/2013,2013,WAS,SFO,35.0,8.0,6,27,33,47,under
11/28/2013,2013,RAV,PIT,37.0,2.0,22,20,42,40.5,over
11/28/2013,2013,DAL,RAI,72.0,0.0,31,24,55,48,over
11/28/2013,2013,DET,GNB,72.0,0.0,40,10,50,48.5,over
12/1/2013,2013,BUF,ATL,72.0,0.0,31,34,65,48.5,over
12/1/2013,2013,CAR,TAM,57.0,5.0,27,6,33,40.5,under
12/1/2013,2013,CLE,JAX,44.0,8.0,28,32,60,39,over
12/1/2013,2013,HTX,NWE,67.0,7.0,31,34,65,47.5,over
12/1/2013,2013,CLT,OTI,72.0,0.0,22,14,36,46,under
12/1/2013,2013,KAN,DEN,55.0,4.0,28,35,63,50,over
12/1/2013,2013,MIN,CHI,72.0,0.0,23,20,43,50.5,under
12/1/2013,2013,NYJ,MIA,49.0,5.0,3,23,26,40.5,under
12/1/2013,2013,PHI,CRD,47.0,5.0,24,21,45,48.5,under
12/1/2013,2013,SDG,CIN,77.0,5.0,10,17,27,48.5,under
12/1/2013,2013,SFO,RAM,66.0,6.0,23,13,36,40,under
12/1/2013,2013,WAS,NYG,43.0,3.0,17,24,41,44.5,under
12/2/2013,2013,SEA,NOR,42.0,6.0,34,7,41,47.5,under
12/5/2013,2013,JAX,HTX,72.0,7.0,27,20,47,43,over
